初始資金,10000000.0000000000
最後資金,11978481.9100000001
真實報酬,1978481.9100000001

二次趨勢線,0.8628964308x^2 + 8416.7448564640x + 10000000.0000000000
加權每日預期報酬,8708.4038500858
風險,160483.1347419774
二次趨勢值,0.0542636699

平均每日預期報酬,34.1340733197
風險,160483.1347419774
二次趨勢值,0.0002126957

一次趨勢線,8580.8024021392x + 10000000.0000000000
每日預期報酬,8580.8024021392
風險,160603.0738800853
一次趨勢值,0.0534286312

投資組合檔數,6
Stock#,CVX,INTC,JNJ,JPM,MRK,V,
FS(1),10000000.0000000019,
FS(2),9961283.4600000009,
FS(3),9901382.0000000000,
FS(4),10038470.7000000011,
FS(5),9946547.2900000010,
FS(6),9994786.0000000000,
FS(7),9974257.4800000004,
FS(8),10087869.1100000013,
FS(9),10222125.7799999993,
FS(10),10262233.1800000016,
FS(11),10201664.5899999999,
FS(12),10300907.6199999992,
FS(13),10381932.1200000010,
FS(14),10462766.4900000002,
FS(15),10431017.1400000025,
FS(16),10399596.3700000010,
FS(17),10333541.2099999990,
FS(18),10350665.4600000009,
FS(19),10412418.3100000005,
FS(20),10294397.2500000019,
FS(21),10193253.8000000007,
FS(22),10297315.2500000019,
FS(23),10180025.7699999996,
FS(24),10125371.2000000011,
FS(25),10097247.5800000001,
FS(26),10112627.7799999993,
FS(27),10103961.7500000000,
FS(28),10214347.6800000016,
FS(29),10144663.3100000005,
FS(30),10150108.4100000001,
FS(31),10077101.4700000007,
FS(32),10200130.5400000010,
FS(33),10110596.6800000016,
FS(34),10186111.5200000014,
FS(35),10119911.9900000021,
FS(36),10179112.4600000009,
FS(37),10151476.3499999996,
FS(38),10314298.1000000015,
FS(39),10419769.3500000015,
FS(40),10392747.3300000001,
FS(41),10436597.6500000004,
FS(42),10387195.3399999999,
FS(43),10414341.6899999995,
FS(44),10469197.5200000014,
FS(45),10430054.7799999993,
FS(46),10504722.7799999993,
FS(47),10542286.9300000016,
FS(48),10586887.8600000013,
FS(49),10566868.7900000010,
FS(50),10497467.9900000021,
FS(51),10427081.5200000014,
FS(52),10390948.4800000004,
FS(53),10324777.8300000001,
FS(54),10394763.5000000000,
FS(55),10311983.7099999990,
FS(56),10385391.1600000020,
FS(57),10418084.8600000013,
FS(58),10404674.0400000010,
FS(59),10586364.8100000024,
FS(60),10192734.6800000016,
FS(61),10027099.3300000001,
FS(62),10199979.6100000013,
FS(63),10412754.2000000011,
FS(64),10500780.8700000010,
FS(65),10478440.3500000015,
FS(66),10437888.2200000007,
FS(67),10517003.3100000005,
FS(68),10487986.5400000010,
FS(69),10678713.7200000007,
FS(70),10724500.5199999996,
FS(71),10832266.1400000006,
FS(72),10831689.0000000019,
FS(73),10889513.4600000009,
FS(74),10890410.2800000012,
FS(75),10850058.2200000025,
FS(76),10881365.2400000002,
FS(77),10919195.3400000017,
FS(78),10823954.4300000016,
FS(79),10881659.5099999998,
FS(80),10801632.3100000005,
FS(81),10810614.1800000016,
FS(82),10797909.8000000007,
FS(83),10784284.4800000004,
FS(84),10791891.5099999998,
FS(85),10734165.9800000004,
FS(86),10705375.5400000010,
FS(87),10709236.7000000011,
FS(88),10741338.1300000008,
FS(89),11019255.8300000001,
FS(90),10984847.4100000001,
FS(91),10961924.6900000013,
FS(92),10900030.4900000021,
FS(93),10981458.2099999990,
FS(94),10966116.0099999998,
FS(95),11009796.1500000004,
FS(96),10981215.1000000015,
FS(97),10992756.0900000017,
FS(98),11004677.5199999996,
FS(99),10977997.8200000003,
FS(100),10982284.3499999996,
FS(101),10978984.4000000004,
FS(102),10931871.7200000007,
FS(103),10912432.3300000001,
FS(104),10944253.9199999999,
FS(105),11017218.6799999997,
FS(106),11024310.2300000004,
FS(107),11008965.1900000013,
FS(108),11009064.7099999990,
FS(109),11053853.3300000001,
FS(110),11130166.6699999999,
FS(111),11126309.4299999997,
FS(112),11153258.9700000007,
FS(113),10957374.0000000019,
FS(114),11090132.9900000002,
FS(115),10911693.0299999993,
FS(116),10871677.0800000001,
FS(117),11000622.2100000009,
FS(118),10997840.5600000005,
FS(119),10956444.5400000010,
FS(120),10979635.8700000010,
FS(121),11094395.5899999999,
FS(122),11142364.3100000024,
FS(123),11077142.7599999998,
FS(124),10944165.8700000029,
FS(125),11033601.2799999993,
FS(126),11155397.0000000000,
FS(127),11006114.5199999996,
FS(128),11128939.7000000011,
FS(129),11131009.7000000011,
FS(130),11101986.2900000010,
FS(131),11201780.4399999995,
FS(132),11199322.7800000012,
FS(133),11209718.4500000011,
FS(134),11299371.3800000008,
FS(135),11117736.5500000026,
FS(136),11090966.9499999993,
FS(137),11070490.6799999997,
FS(138),11084438.0700000003,
FS(139),11059935.9600000009,
FS(140),11064355.8700000010,
FS(141),10982965.6300000008,
