初始資金,10000000
最後資金,12482690.4399999995
真實報酬,2482690.4399999995

二次趨勢線,163.3161381149x^2 + 36447.9117831325x + 10000000
加權每日預期報酬,50275.3448101949
風險,174387.8587760616
二次趨勢值,0.2882961300

平均每日預期報酬,744.4467400395
風險,174387.8587760616
二次趨勢值,0.0042689138

一次趨勢線,44225.3606281637x + 10000000
每日預期報酬,44225.3606281637
風險,189399.3691023936
一次趨勢值,0.2335032098

投資組合檔數,3
Stock#,BA,GS,MSFT,
FS(1),10000000.0000000000,
FS(2),10011110.2200000007,
FS(3),10180480.6400000006,
FS(4),10195763.0399999991,
FS(5),10240353.4199999999,
FS(6),10329433.5999999996,
FS(7),10185824.2500000000,
FS(8),10171956.2099999990,
FS(9),10127561.3999999985,
FS(10),10223759.9000000004,
FS(11),10193284.8199999984,
FS(12),10321644.4799999986,
FS(13),10380196.9700000007,
FS(14),10355381.4900000002,
FS(15),10493307.6399999987,
FS(16),10626235.8799999990,
FS(17),10674086.3900000006,
FS(18),10848816.5099999998,
FS(19),10775970.0000000000,
FS(20),10742440.9299999978,
FS(21),10753502.4800000004,
FS(22),10742307.8399999980,
FS(23),10648403.0500000007,
FS(24),10609593.6500000004,
FS(25),10562480.4900000002,
FS(26),10864684.5399999991,
FS(27),10855793.0499999989,
FS(28),11132780.6899999995,
FS(29),11283432.2799999993,
FS(30),11386438.5800000001,
FS(31),11479643.8399999999,
FS(32),11517438.6299999990,
FS(33),11418646.3899999987,
FS(34),11517905.8599999994,
FS(35),11541654.3499999996,
FS(36),11603237.5800000001,
FS(37),11681901.6599999983,
FS(38),11670477.3399999999,
FS(39),11666332.5499999989,
FS(40),11642863.2099999990,
FS(41),11746785.8899999987,
FS(42),11827441.9199999999,
FS(43),11963881.2200000007,
FS(44),11895589.1899999995,
FS(45),12057034.3199999984,
FS(46),12101938.9700000007,
FS(47),12318714.3099999987,
FS(48),12451178.6099999994,
FS(49),12542883.1699999999,
FS(50),12474516.0499999989,
FS(51),12537505.0800000001,
FS(52),12493503.2999999989,
FS(53),12533602.7799999993,
FS(54),12450884.5000000019,
FS(55),12573332.1999999993,
FS(56),12657165.7999999989,
FS(57),12650466.9000000004,
FS(58),12623227.7299999986,
FS(59),12631634.8200000003,
FS(60),12637856.9199999999,
FS(61),12567442.1900000013,
FS(62),12500779.6199999992,
FS(63),12482690.4399999995,
