代數,10000
粒子數,10
旋轉角度,0.0004000000
實驗次數,50

初始資金,10000000.0000000000
最後資金,10611285.2199999988
真實報酬,611285.2199999988
趨勢值,0.2789692447

選擇檔數,1
找到最佳解世代,2161
找到最佳解實驗,1
Stock#,PFE,
分配資金,10000000,
張數,522466,
剩餘資金,0.7599999997,
FS(1),10000000.0000000000,10000000.0000000000,
FS(2),10026123.3000000007,10026123.3000000007,
FS(3),10329153.5800000001,10329153.5800000001,
FS(4),10271682.3200000003,10271682.3200000003,
FS(5),10245559.0199999996,10245559.0199999996,
FS(6),10282131.6399999987,10282131.6399999987,
FS(7),10271682.3200000003,10271682.3200000003,
FS(8),10114942.5199999996,10114942.5199999996,
FS(9),10172413.7799999993,10172413.7799999993,
FS(10),10350052.2199999988,10350052.2199999988,
FS(11),10323928.9199999999,10323928.9199999999,
FS(12),10083594.5600000005,10083594.5600000005,
FS(13),10386624.8399999999,10386624.8399999999,
FS(14),10543364.6399999987,10543364.6399999987,
FS(15),10438871.4399999995,10438871.4399999995,
FS(16),10417972.8000000007,10417972.8000000007,
FS(17),10407523.4800000004,10407523.4800000004,
FS(18),10606060.5600000005,10606060.5600000005,
FS(19),10632183.8600000013,10632183.8600000013,
FS(20),10590386.5800000001,10590386.5800000001,
FS(21),10647857.8399999999,10647857.8399999999,
FS(22),10626959.1999999993,10626959.1999999993,
FS(23),10611285.2199999988,10611285.2199999988,
