初始資金,10000000
最後資金,11550004.7399999984
真實報酬,1550004.7399999984

二次趨勢線,15.0987521530x^2 + 12018.6563253152x + 10000000
加權每日預期報酬,14545.1808522493
風險,234532.8207073960
二次趨勢值,0.0620176776

平均每日預期報酬,111.3687927727
風險,234532.8207073960
二次趨勢值,0.0004748538

一次趨勢線,13439.8038138190x + 10000000
每日預期報酬,13439.8038138190
風險,236040.8703862286
一次趨勢值,0.0569384607

投資組合檔數,4
Stock#,INTC,MSFT,NKE,V,
FS(1),10000000.0000000000,
FS(2),9951285.1299999990,
FS(3),9936913.5799999982,
FS(4),10066824.3699999992,
FS(5),10102365.7899999991,
FS(6),10017721.9899999984,
FS(7),9948603.9899999984,
FS(8),10026256.6999999974,
FS(9),10081816.9299999978,
FS(10),9997452.9299999978,
FS(11),10166287.6399999987,
FS(12),10206409.6499999966,
FS(13),10334758.2699999977,
FS(14),10434510.2999999989,
FS(15),10496005.3900000006,
FS(16),10496010.1199999992,
FS(17),10502846.5699999984,
FS(18),10845240.2099999990,
FS(19),10785407.7499999981,
FS(20),10649579.3999999985,
FS(21),10730810.3699999992,
FS(22),10692934.3399999980,
FS(23),10418815.9599999990,
FS(24),10009157.8900000006,
FS(25),10240285.5399999972,
FS(26),10214890.2299999986,
FS(27),9700312.2599999998,
FS(28),10028382.7999999989,
FS(29),10169205.2199999969,
FS(30),10162870.6499999985,
FS(31),10376906.2499999981,
FS(32),10504180.7699999977,
FS(33),10456780.0499999989,
FS(34),10489874.8899999987,
FS(35),10382001.9299999978,
FS(36),10383570.5099999979,
FS(37),10650556.4999999981,
FS(38),10858662.9999999981,
FS(39),10775442.7199999988,
FS(40),10681088.1599999983,
FS(41),10493545.3499999996,
FS(42),10551340.2500000000,
FS(43),10600746.6399999987,
FS(44),10632244.8799999990,
FS(45),10655616.4899999984,
FS(46),10686337.4099999983,
FS(47),10921935.0399999991,
FS(48),10907453.8299999982,
FS(49),10804385.0499999989,
FS(50),10780011.2099999990,
FS(51),10762917.8100000005,
FS(52),10796159.9799999986,
FS(53),10691586.7399999984,
FS(54),10817021.5399999972,
FS(55),10744033.9699999988,
FS(56),10480326.0599999987,
FS(57),10268962.2099999990,
FS(58),10756892.1299999990,
FS(59),10502591.6199999992,
FS(60),10377725.1499999985,
FS(61),10661536.2699999977,
FS(62),10294723.3299999982,
FS(63),10492899.2999999989,
FS(64),10662955.4999999981,
FS(65),10761418.6699999981,
FS(66),10457519.0599999987,
FS(67),10523007.6199999992,
FS(68),10711208.0800000001,
FS(69),10645252.9900000002,
FS(70),10846902.4499999993,
FS(71),10759007.2299999986,
FS(72),10836714.6299999990,
FS(73),11012446.2099999990,
FS(74),10975360.7399999984,
FS(75),10876576.9699999969,
FS(76),10826887.4599999990,
FS(77),10850905.6899999976,
FS(78),10738620.0199999996,
FS(79),10698202.3699999992,
FS(80),11026525.6599999983,
FS(81),11090921.8199999984,
FS(82),10937717.2299999986,
FS(83),11074346.9399999995,
FS(84),10958210.5800000001,
FS(85),10936812.1499999985,
FS(86),11063842.9499999974,
FS(87),11196864.0999999996,
FS(88),11180268.7399999984,
FS(89),11251462.5499999989,
FS(90),11312645.7299999986,
FS(91),11331472.8799999990,
FS(92),11356170.9299999997,
FS(93),11306812.7299999986,
FS(94),11408155.1500000004,
FS(95),11352303.9799999986,
FS(96),11372502.3399999980,
FS(97),11400722.0099999998,
FS(98),11403085.6199999992,
FS(99),11504104.4599999990,
FS(100),11502672.4599999990,
FS(101),11530384.6500000004,
FS(102),11426718.2699999996,
FS(103),11545592.0299999993,
FS(104),11501594.1699999999,
FS(105),11699269.6699999981,
FS(106),11802124.4599999990,
FS(107),11820601.2799999975,
FS(108),11942953.8199999984,
FS(109),11781883.8899999987,
FS(110),11784570.1999999974,
FS(111),11709091.8699999992,
FS(112),11741590.1299999971,
FS(113),11722285.9799999986,
FS(114),11802410.1500000004,
FS(115),11789015.8199999984,
FS(116),11724355.0299999993,
FS(117),11631925.8599999975,
FS(118),11687930.1599999983,
FS(119),11575319.9199999999,
FS(120),11568012.8899999987,
FS(121),11275156.0999999978,
FS(122),11283366.7999999989,
FS(123),11108967.9299999997,
FS(124),11218151.1999999993,
FS(125),11550004.7399999984,
