初始資金,10000000
最後資金,11390921.9100000001
真實報酬,1390921.9100000001

二次趨勢線,1.7630458836x^2 + 11042.9380943160x + 10000000
加權每日預期報酬,11337.9544388450
風險,110051.0549454946
二次趨勢值,0.1030244957

平均每日預期報酬,90.1206550052
風險,110051.0549454946
二次趨勢值,0.0008188986

一次趨勢線,11208.8821540808x + 10000000
每日預期報酬,11208.8821540808
風險,110095.0068287384
一次趨勢值,0.1018109947

投資組合檔數,4
Stock#,HD,JNJ,NKE,V,
FS(1),10000000.0000000000,
FS(2),9977955.5600000005,
FS(3),10051125.8300000001,
FS(4),9991398.9800000004,
FS(5),9931239.2299999986,
FS(6),9940924.4599999990,
FS(7),9913856.0500000007,
FS(8),9925942.5899999999,
FS(9),10072580.5999999996,
FS(10),10071428.4400000013,
FS(11),10070662.5800000001,
FS(12),10138233.0299999993,
FS(13),10116315.5999999996,
FS(14),10016164.5199999996,
FS(15),9977287.0200000014,
FS(16),9926303.8300000001,
FS(17),9935277.9599999990,
FS(18),10243226.5899999999,
FS(19),10368600.3900000006,
FS(20),10344519.1000000015,
FS(21),10181070.6399999987,
FS(22),10121657.1899999995,
FS(23),10096941.9100000001,
FS(24),10253462.7500000000,
FS(25),10258086.3300000001,
FS(26),10262105.8100000005,
FS(27),10290953.3599999994,
FS(28),10231074.6500000004,
FS(29),10233891.0099999998,
FS(30),10238097.2500000019,
FS(31),10338753.7100000009,
FS(32),10306840.5800000001,
FS(33),10390708.5699999984,
FS(34),10417716.9900000002,
FS(35),10381596.8699999992,
FS(36),10362365.1299999990,
FS(37),10385946.6400000006,
FS(38),10353378.5999999996,
FS(39),10398613.6399999987,
FS(40),10388252.2400000002,
FS(41),10445519.9199999999,
FS(42),10461998.5899999999,
FS(43),10393794.3300000001,
FS(44),10426763.0499999989,
FS(45),10425675.7599999998,
FS(46),10398343.1299999990,
FS(47),10569205.7799999993,
FS(48),10550604.0399999991,
FS(49),10564375.8499999996,
FS(50),10582901.9399999995,
FS(51),10668750.7299999986,
FS(52),10741648.7900000010,
FS(53),10690984.7299999986,
FS(54),10686997.1099999994,
FS(55),10684966.4999999981,
FS(56),10736556.3300000001,
FS(57),10707662.3399999999,
FS(58),10722415.2299999986,
FS(59),10660547.7599999998,
FS(60),10696913.9799999986,
FS(61),10630196.4700000007,
FS(62),10706317.6899999995,
FS(63),10702464.8899999987,
FS(64),10786162.1599999983,
FS(65),10737496.3899999987,
FS(66),10823981.3499999996,
FS(67),10913923.8199999984,
FS(68),10990582.4299999997,
FS(69),10883061.5600000005,
FS(70),10748011.0400000010,
FS(71),10689842.7000000011,
FS(72),10697735.0999999996,
FS(73),10711745.0399999991,
FS(74),10833956.4199999999,
FS(75),10950203.9899999984,
FS(76),11065148.5199999996,
FS(77),11126941.6899999995,
FS(78),11037502.5299999993,
FS(79),10967529.4000000004,
FS(80),10828394.8599999994,
FS(81),10798682.1500000004,
FS(82),10753080.9699999988,
FS(83),10734007.7400000002,
FS(84),10809700.6100000013,
FS(85),11088708.9599999990,
FS(86),11023344.4000000004,
FS(87),11019426.3300000001,
FS(88),11109058.7899999991,
FS(89),10987010.7500000000,
FS(90),10821210.1400000006,
FS(91),10862978.1600000001,
FS(92),10870616.4299999978,
FS(93),10930756.9500000011,
FS(94),10758137.5099999998,
FS(95),10747952.8000000007,
FS(96),10896615.3599999994,
FS(97),11118209.5199999996,
FS(98),11150711.1600000001,
FS(99),11166820.2799999993,
FS(100),11261213.5299999993,
FS(101),11245377.6200000010,
FS(102),11183210.7999999989,
FS(103),11301587.6099999994,
FS(104),11284848.7799999993,
FS(105),11331099.5899999999,
FS(106),11304845.2799999993,
FS(107),11260513.7699999996,
FS(108),11263658.1699999999,
FS(109),11310973.3799999990,
FS(110),11336948.2800000012,
FS(111),11263703.2400000002,
FS(112),11316894.1500000004,
FS(113),11287475.1600000001,
FS(114),11188904.1399999987,
FS(115),11151829.5299999993,
FS(116),11295370.9100000001,
FS(117),11338593.1800000016,
FS(118),11206509.2499999981,
FS(119),11319660.5199999977,
FS(120),11409624.0400000010,
FS(121),11434416.2900000010,
FS(122),11309055.8799999990,
FS(123),11319344.7000000011,
FS(124),11219335.3100000005,
FS(125),11390921.9100000001,
