代數,10000
粒子數,10
旋轉角度,0.0004000000
實驗次數,50

初始資金,10000000.0000000000
最後資金,10923443.2900000010
真實報酬,923443.2900000010
趨勢值,0.2553183887

選擇檔數,7
找到最佳解世代,1953
找到最佳解實驗,1
Stock#,AAPL,CAT,HD,MCD,PFE,V,VZ,
分配資金,1428571,1428571,1428571,1428571,1428571,1428571,1428571,
張數,9520,12631,9533,9274,43185,14162,29220,
剩餘資金,94.9999999999,4.9000000001,50.9500000001,4.0400000001,11.2000000001,50.0599999999,5.2000000000,
FS(1),1428571.0000000000,1428571.0000000000,1428571.0000000000,1428571.0000000000,1428571.0000000000,1428571.0000000000,1428571.0000000000,10000000.0000000000,
FS(2),1496067.7999999998,1428444.6900000002,1434767.4500000000,1452219.7000000000,1421661.4000000004,1434377.4199999999,1408701.3999999999,10076242.8599999994,
FS(3),1481121.3999999999,1434381.2600000002,1437532.0199999998,1434877.3200000001,1443685.7500000002,1424605.6399999999,1420389.3999999999,10076595.7899999991,
FS(4),1488927.7999999998,1444359.7500000000,1456216.7000000000,1426530.7200000000,1452754.6000000003,1428854.2399999998,1429155.3999999999,10126802.2099999990,
FS(5),1511966.2000000000,1448906.9100000001,1461936.5000000000,1437195.8200000001,1438503.5500000003,1437351.4399999997,1427694.3999999999,10163557.8200000003,
FS(6),1524056.6000000001,1445117.6100000001,1461936.5000000000,1436732.1199999999,1437208.0000000002,1434377.4199999999,1420097.2000000000,10159528.4499999993,
FS(7),1533386.2000000000,1444233.4400000002,1480144.5299999998,1436732.1199999999,1444549.4500000004,1429987.1999999997,1408993.5999999999,10178029.5400000010,
FS(8),1478741.3999999999,1429202.5500000003,1466988.9900000000,1452497.9200000002,1443253.9000000004,1409027.4399999997,1403149.6000000001,10082864.8000000007,
FS(9),1499304.5999999999,1425413.2500000000,1476521.9900000000,1458804.2400000002,1435912.4500000002,1417524.6399999999,1404318.3999999999,10117802.5699999984,
FS(10),1521867.0000000000,1436275.9100000001,1470611.5299999998,1458433.2800000000,1438503.5500000003,1442733.0000000000,1425356.8000000000,10193784.0700000003,
FS(11),1538527.0000000000,1435518.0500000003,1431621.5599999998,1461771.9200000002,1441526.5000000002,1453496.1199999996,1416590.7999999998,10179054.9499999993,
