代數,10000
粒子數,10
旋轉角度,0.0004000000
實驗次數,50

初始資金,10000000.0000000000
最後資金,10892425.6600000020
真實報酬,892425.6600000020
趨勢值,0.3323051785

選擇檔數,7
找到最佳解世代,1545
找到最佳解實驗,1
Stock#,CAT,CSCO,INTC,KO,MCD,TRV,VZ,
分配資金,1428571,1428571,1428571,1428571,1428571,1428571,1428571,
張數,14312,61842,54966,37192,14592,16928,29917,
剩餘資金,90.2800000000,20.7999999999,4.6600000001,26.2800000001,14.1999999999,17.0800000000,34.2500000000,
FS(1),1428571.0000000000,1428571.0000000000,1428571.0000000000,1428571.0000000000,1428571.0000000000,1428571.0000000000,1428571.0000000000,10000000.0000000000,
FS(2),1468930.8399999999,1421768.3799999997,1423074.4000000001,1425595.6399999999,1424047.4800000000,1432972.2800000003,1430665.1899999999,10027057.2100000009,
FS(3),1467785.8799999999,1427952.5799999998,1451656.7200000002,1415925.7200000000,1425068.9199999999,1438558.5200000003,1439640.2900000000,10066591.6299999990,
FS(4),1462347.3200000001,1404452.6199999999,1437915.2200000002,1421504.5200000000,1428133.2400000000,1442282.6800000002,1437246.9299999999,10033885.5300000012,
FS(5),1447176.6000000001,1413110.5000000000,1456054.0000000000,1436381.3199999998,1415584.1200000001,1438897.0800000001,1439640.2900000000,10046846.9100000001,
FS(6),1465495.9600000000,1418676.2799999998,1479139.7200000002,1446795.0800000001,1431197.5599999998,1434326.5200000003,1442332.8200000001,10117966.9400000013,
FS(7),1474083.1599999999,1429807.8399999999,1482987.3400000001,1450142.3600000001,1435137.3999999999,1452778.0400000000,1435451.9099999999,10160391.0500000007,
FS(8),1463635.4000000001,1400742.0999999996,1452756.0400000000,1446423.1600000001,1450896.7600000000,1438727.8000000000,1420194.2400000000,10073378.5000000019,
FS(9),1452042.6800000002,1388992.1199999999,1439014.5400000000,1436753.2400000002,1448853.8800000001,1443975.4800000000,1408227.4399999999,10017862.3800000008,
FS(10),1471077.6400000001,1413110.5000000000,1459901.6200000001,1440472.4399999999,1460819.3199999998,1447361.0800000001,1414210.8400000001,10106956.4400000013,
FS(11),1467070.2800000000,1415584.1799999999,1471444.4800000002,1494400.8400000001,1471325.5599999998,1453963.0000000000,1403739.8900000001,10177531.2300000023,
FS(12),1473224.4400000002,1424242.0599999998,1480239.0400000000,1509649.5600000001,1471325.5599999998,1469028.9200000002,1409124.9500000000,10236837.5300000012,
FS(13),1471793.2400000000,1435373.6199999999,1486285.3000000000,1514484.5200000000,1462862.2000000000,1467336.1200000001,1424083.4500000000,10262221.4500000011,
FS(14),1469073.9600000000,1447123.5999999996,1481338.3600000001,1515600.2800000000,1454398.8400000001,1462596.2800000003,1435451.9099999999,10265586.2300000004,
FS(15),1484101.5600000001,1454544.6399999999,1475292.1000000001,1514112.6000000001,1449291.6399999999,1470891.0000000000,1433656.8900000001,10281893.4300000016,
FS(16),1479664.8399999999,1453307.7999999998,1470345.1600000001,1514856.4399999999,1446519.1599999999,1491881.7200000000,1418997.5600000001,10275575.6800000016,
FS(17),1506857.6400000001,1442794.6599999997,1470345.1600000001,1513740.6800000002,1456879.4800000000,1499668.6000000001,1384593.0100000000,10274882.2300000023,
