代數,10000
粒子數,10
旋轉角度,0.0004000000
實驗次數,50

初始資金,10000000.0000000000
最後資金,11266101.7099999990
真實報酬,1266101.7099999990
趨勢值,0.4283819987

選擇檔數,12
找到最佳解世代,2133
找到最佳解實驗,1
Stock#,AAPL,CSCO,JNJ,KO,MSFT,PG,TRV,UTX,V,VZ,WMT,XOM,
分配資金,833333,833333,833333,833333,833333,833333,833333,833333,833333,833333,833333,833333,
張數,5004,17603,6209,17111,8107,8549,6588,7003,5946,15276,8878,10976,
FS(23),873365.0000000000,909553.9900000000,863695.0100000001,777722.2500000000,906052.7900000000,845814.5400000000,868315.2800000000,878222.2300000000,878879.3600000000,850594.8800000001,872396.2000000001,870212.3600000000,10394827.8899999987,
FS(24),863256.9199999999,902864.8500000000,858417.3600000001,774813.3800000000,895027.2700000000,842565.9199999999,866273.0000000001,871709.4399999999,873052.2800000000,860066.0000000000,865205.0200000000,879871.2399999999,10353126.6799999997,
FS(25),865308.5599999999,898992.1899999999,857299.7400000001,767284.5400000000,896000.1100000001,841369.0599999999,863176.6400000000,868628.1199999999,876144.2000000000,863579.4800000001,866447.9400000001,867248.8400000000,10331483.4199999981,
FS(26),895282.5199999999,913954.7400000000,860404.2400000001,790213.2799999999,914808.3500000000,851371.3900000000,868776.4400000001,882564.0900000000,895884.9199999999,879619.2800000000,874349.3600000001,875700.3600000000,10502932.9699999988,
FS(27),905340.5599999999,918003.4299999999,864253.8200000001,787988.8499999999,921212.8800000001,855389.4199999999,874376.2400000000,873180.0699999999,902187.6799999999,877327.8800000001,873372.7800000000,878115.0800000000,10530752.6899999995,
FS(28),909343.7600000000,925748.7500000000,865681.8900000000,790897.7199999999,928347.0400000000,865049.7900000000,876220.8800000000,886975.9800000000,906587.7200000000,880841.3600000000,879232.2600000000,885908.0399999999,10600839.1899999995,
FS(29),919451.8399999999,928389.2000000001,857051.3800000001,782000.0000000000,929076.6700000000,866246.6499999999,876616.1600000000,888726.7300000000,916874.2999999999,885271.4000000001,872041.0800000001,882944.5199999999,10604693.9299999997,
FS(30),931411.3999999999,936486.5800000001,854443.6000000000,775155.5999999999,939777.9100000000,875821.5299999999,883994.7200000001,881933.8199999999,924366.2600000000,891992.8400000001,873816.6800000001,879761.4800000000,10648966.4199999999,
FS(31),940919.0000000000,941943.5099999999,851773.7300000000,777037.8099999998,953235.5300000000,867870.9600000000,889001.6000000000,888796.7600000000,921393.2600000000,887104.5200000000,884825.4000000000,889969.1599999999,10693875.2400000002,
FS(32),933463.0399999999,938422.9100000000,859659.1600000000,779604.4600000000,953884.0900000001,871205.0700000001,875759.7200000001,886065.5900000000,919193.2400000000,878397.2000000001,886512.2200000000,887664.2000000000,10669834.9000000004,
FS(33),941619.5599999999,937542.7599999999,852518.8100000001,779091.1300000000,952830.1800000001,869666.2500000000,865218.9200000000,877661.9900000000,914198.6000000000,880994.1200000001,875769.8400000001,892603.3999999999,10639719.5600000005,
FS(34),976297.2799999999,949512.7999999999,857548.1000000000,778748.9099999999,974719.0800000001,876248.9800000000,885246.4400000001,888656.7000000000,926387.9000000000,890465.2400000001,879498.6000000001,897762.1200000000,10781096.1499999985,
FS(35),956081.1200000000,928389.2000000001,850159.3900000000,785935.5299999999,949019.8900000000,869153.3099999999,888738.0800000001,876541.5100000000,910155.3199999999,912920.9600000001,872573.7600000000,883383.5600000001,10683055.6300000008,
FS(36),944521.8800000000,928213.1699999999,848296.6900000002,787646.6300000000,953965.1600000000,871718.0099999999,889067.4800000000,878292.2600000000,909917.4800000000,917809.2800000000,871597.1800000001,877237.0000000000,10678286.2199999988,
FS(37),934764.0799999998,937014.6699999999,860466.3300000001,798084.3400000000,955991.9100000000,880779.9500000000,889265.1200000000,883474.4800000000,923414.9000000000,926211.0800000001,872928.8800000000,888652.0399999999,10751051.7799999975,
FS(38),943170.7999999999,935430.4000000000,861273.5000000000,797571.0099999999,946749.9300000001,879754.0700000001,898290.6799999999,884594.9600000000,916993.2200000000,930030.0800000001,863074.2999999999,881846.9200000000,10738783.8700000010,
FS(39),944421.7999999999,939303.0599999999,862391.1200000000,797057.6799999999,948047.0500000000,885310.9199999999,901914.0800000001,891387.8699999999,919668.9199999999,902533.2800000000,862364.0600000001,886237.3199999999,10740641.1600000001,
FS(40),950576.7199999999,950392.9500000001,868041.3100000001,801848.7599999999,956235.1200000000,889585.4199999999,903626.9600000000,902732.7299999999,928706.8400000000,903297.0800000001,865915.2600000000,886895.8799999999,10807859.0300000012,
FS(41),957031.8800000000,967819.9199999999,863012.0200000000,799453.2199999999,964990.6800000001,886080.3300000000,909292.6400000000,932845.6299999999,935069.0599999999,902686.0400000002,868489.8800000000,897103.5600000001,10883878.8600000013,
FS(42),970943.0000000000,973276.8500000000,855126.5900000001,796886.5699999999,966368.8700000000,887020.7200000000,901321.1600000000,923811.7600000000,938160.9800000000,894131.4800000001,860677.2400000000,893261.9600000000,10860991.1800000016,
FS(43),977598.3199999999,979261.8700000000,851773.7300000000,790213.2799999999,972692.3300000001,886507.7799999999,899937.6799999999,919679.9900000000,942204.2600000000,899325.3200000001,862896.7400000000,887993.4800000000,10870088.7799999993,
FS(44),979299.6799999999,970636.4000000000,841839.3300000001,795346.5799999998,967747.0600000001,884285.0400000000,899410.6400000000,929414.1599999999,937328.5399999999,901158.4400000001,871064.5000000000,900615.8799999999,10878150.2500000000,
FS(45),985854.9199999999,971868.6100000000,845626.8200000001,795175.4699999999,972043.7700000000,886165.8200000001,898620.0800000001,936557.2200000000,937388.0000000000,902686.0400000002,877456.6600000000,905445.3199999999,10914892.7300000023,
FS(46),1001367.3199999999,976797.4500000001,845378.4600000000,796544.3499999999,972368.0500000000,897450.5000000000,895194.3199999999,935436.7400000000,937982.6000000000,903297.0800000001,881007.8600000001,911043.0800000000,10953871.8100000005,
FS(47),998364.9199999999,971340.5200000000,841839.3300000001,798597.6699999999,967098.5000000000,894800.3099999999,890648.6000000000,926262.8099999999,936436.6400000000,892145.6000000001,876213.7400000000,899298.7600000000,10893051.4000000004,
FS(48),1003969.3999999999,982606.4399999999,841901.4200000002,798084.3400000000,974475.8700000000,894714.8200000001,892427.3600000001,922131.0399999999,942798.8600000000,895353.5600000001,884292.7200000000,895237.6400000000,10927997.4700000007,
FS(49),995612.7199999999,978733.7800000000,839604.0900000001,799282.1100000000,975610.8500000000,895569.7200000000,897829.5200000000,930254.5199999999,938636.6600000000,894589.7600000001,894946.3200000001,899518.2800000000,10940192.3300000001,
FS(50),995212.3999999999,990879.8500000000,844385.0200000000,799795.4399999999,980637.1900000001,898219.9100000000,907316.2400000000,947621.9600000000,949220.5399999999,897339.4400000001,901693.6000000001,888213.0000000000,11000538.5899999999,
FS(51),997013.8399999999,995632.6600000000,847737.8800000001,804244.2999999999,981447.8900000000,903947.7400000000,901189.3999999999,942369.7100000000,953977.3400000000,896881.1600000000,909417.4600000001,885249.4800000000,11019112.8600000031,
FS(52),997113.9199999999,1002497.8300000001,857051.3800000001,803388.7500000000,979177.9300000001,909846.5499999999,911400.8000000000,947902.0800000000,952728.6799999999,898103.2400000001,913856.4600000001,891286.2800000000,11064357.9000000004,
FS(53),1016529.4399999999,991231.9100000000,860155.8800000001,809035.3800000000,987284.9300000001,904973.6199999999,895128.4400000001,951053.4299999999,953977.3400000000,882674.4800000001,915898.4000000000,893810.7600000000,11061758.0099999998,
FS(54),1020182.3600000000,992816.1799999999,853946.8800000001,812457.5799999998,1000256.1300000001,906683.4199999999,915287.7200000001,959527.0599999999,952312.4600000000,886646.2400000001,916075.9600000001,890517.9600000000,11106713.9500000011,
FS(55),1023535.0399999999,991760.0000000000,855871.6700000002,811088.7000000000,1003417.8600000001,906341.4600000000,900003.5600000001,958896.7899999999,953739.5000000000,891687.3200000001,908884.7800000000,909945.4800000000,11115176.1599999983,
FS(56),1038296.8399999999,997921.0499999999,868724.3000000002,824948.6100000000,1017037.6200000000,881976.8099999999,909226.7599999999,980676.1200000000,961231.4600000000,873050.6000000001,915099.3800000000,915213.9600000000,11183407.5099999998,
FS(57),1036695.5599999999,1001265.6200000000,864378.0000000000,821013.0799999998,1013551.6100000001,886507.7799999999,916934.7200000001,977664.8300000000,960220.6400000000,871981.2800000000,919183.2600000000,897432.8400000000,11166833.2200000007,
FS(58),1027288.0399999999,991583.9700000000,867172.0500000002,818617.5400000000,1047114.5900000001,883002.6899999999,917000.6000000000,978645.2499999999,957426.0200000000,853191.8000000000,919094.4800000000,902481.7999999999,11162622.8300000001,
FS(59),1022384.1200000000,983662.6200000000,871766.7100000000,825804.1599999999,1053113.7700000000,905059.1100000000,923918.0000000001,985998.3999999999,968782.8800000000,864343.2800000000,901427.2600000000,883493.3199999999,11189757.6299999990,
FS(60),1023935.3600000000,988063.3700000000,868351.7600000001,828541.9199999999,1052140.9300000002,895826.1899999999,931955.3600000001,995382.4199999999,976037.0000000000,868315.0400000002,901693.6000000001,877785.7999999999,11208032.7500000019,
FS(61),1004219.5999999999,984894.8300000001,876796.0000000000,839492.9600000000,1058869.7400000000,910359.4900000000,947041.8800000000,998813.8900000000,977701.8800000000,873661.6400000000,913057.4400000001,881188.3600000000,11266101.7099999990,
