初始資金,10000000
最後資金,10712583.4800000004
真實報酬,712583.4800000004

二次趨勢線,-291.5625129976x^2 + 41421.5957432996x + 10000000
加權每日預期報酬,33063.4703707017
風險,45003.5894623630
二次趨勢值,0.7346851832

平均每日預期報酬,1667.0104979692
風險,45003.5894623630
二次趨勢值,0.0370417231

一次趨勢線,36722.6929175476x + 10000000
每日預期報酬,36722.6929175476
風險,47505.0931655923
一次趨勢值,0.7730264372

投資組合檔數,4
Stock#,AAPL,MSFT,PG,TRV,
FS(1),10000000.0000000019,
FS(2),9968401.8400000017,
FS(3),10056940.7800000012,
FS(4),10176923.0999999996,
FS(5),10241754.5200000014,
FS(6),10198996.9200000018,
FS(7),10319131.7800000012,
FS(8),10273751.9100000001,
FS(9),10326093.0600000005,
FS(10),10356387.6400000006,
FS(11),10463121.5600000005,
FS(12),10465785.0099999998,
FS(13),10536684.7100000009,
FS(14),10536969.1500000004,
FS(15),10588731.4700000007,
FS(16),10583610.7799999993,
FS(17),10621648.4900000002,
FS(18),10578476.0500000007,
FS(19),10743453.2200000007,
FS(20),10701534.1699999999,
FS(21),10712583.4800000004,
