初始資金,10000000
最後資金,10672312.8900000006
真實報酬,672312.8900000006

二次趨勢線,-182.1290299441x^2 + 36925.9799862494x + 10000000
加權每日預期報酬,31947.7865011102
風險,28484.4795243235
二次趨勢值,1.1215857560

平均每日預期報酬,1655.0635178711
風險,28484.4795243235
二次趨勢值,0.0581040463

一次趨勢線,34127.4119651568x + 10000000
每日預期報酬,34127.4119651568
風險,29766.6443794831
一次趨勢值,1.1464984608

投資組合檔數,5
Stock#,CAT,CSCO,HD,INTC,XOM,
FS(1),10000000.0000000000,
FS(2),9998693.7300000004,
FS(3),10123969.3600000013,
FS(4),10142678.6900000013,
FS(5),10123699.9500000011,
FS(6),10212595.1799999997,
FS(7),10306414.0200000014,
FS(8),10292212.0700000003,
FS(9),10315622.4300000016,
FS(10),10362268.0099999998,
FS(11),10401514.2900000010,
FS(12),10429558.8599999994,
FS(13),10451259.1300000008,
FS(14),10453372.0700000003,
FS(15),10498760.1300000008,
FS(16),10560106.3299999982,
FS(17),10583236.0899999999,
FS(18),10579652.0800000001,
FS(19),10639087.4400000013,
FS(20),10672312.8900000006,
