代數,10000
粒子數,10
旋轉角度,0.0004000000
實驗次數,50

初始資金,10000000.0000000000
最後資金,11297426.8199999984
真實報酬,1297426.8199999984
趨勢值,0.1041777703

選擇檔數,8
找到最佳解世代,2553
找到最佳解實驗,1
Stock#,DIS,HD,KO,NKE,TRV,UNH,VZ,WMT,
分配資金,1250000,1250000,1250000,1250000,1250000,1250000,1250000,1250000,
張數,32628,29663,35642,51652,21190,24276,31462,20719,
剩餘資金,21.3199999999,1.1800000000,35.0600000000,21.6000000000,1.9000000000,28.7600000000,14.7400000001,22.7300000000,
FS(1),1250000.0000000000,1250000.0000000000,1250000.0000000000,1250000.0000000000,1250000.0000000000,1250000.0000000000,1250000.0000000000,1250000.0000000000,9999999.9999999981,
FS(2),1267619.1199999999,1267797.8000000000,1242158.7600000000,1268594.7200000000,1244914.3999999999,1268207.0000000000,1233639.7600000000,1237154.2200000000,10030085.7799999993,
FS(3),1288827.3199999998,1278179.8500000001,1236456.0400000000,1267561.6799999999,1257204.5999999999,1276703.6000000001,1225145.0200000000,1231145.7100000000,10061223.8199999984,
FS(4),1302204.7999999998,1281442.7800000000,1228614.8000000000,1265495.6000000001,1257628.3999999999,1281316.0400000000,1205953.2000000000,1222443.7300000000,10045099.3499999996,
FS(5),1296984.3199999998,1282332.6699999999,1228614.8000000000,1270144.2800000000,1264832.9999999998,1279859.4800000000,1207211.6799999999,1226173.1499999999,10056153.3799999971,
FS(6),1293068.9600000000,1291231.5700000001,1235743.2000000002,1271693.8400000001,1273520.8999999999,1277431.8799999999,1213504.0800000001,1223272.4900000000,10079466.9199999999,
FS(7),1262724.9199999999,1289155.1599999999,1212932.3200000001,1267561.6799999999,1269282.8999999999,1286899.5200000000,1223886.5400000000,1230731.3299999998,10043174.3699999992,
FS(8),1263703.7599999998,1287078.7500000000,1204021.8200000001,1279958.1600000001,1267163.8999999999,1283500.8799999999,1224515.7800000000,1232803.2300000000,10042746.2799999993,
FS(9),1252936.5199999998,1290638.3099999998,1193685.6400000001,1269627.7600000000,1258052.2000000000,1279373.9600000000,1224515.7800000000,1233631.9900000000,10002462.1600000001,
FS(10),1255546.7599999998,1297460.8000000000,1200101.2000000002,1281507.7200000000,1264832.9999999998,1300494.0800000001,1227661.9800000000,1240054.8800000001,10067660.4199999999,
FS(11),1273165.8799999999,1331276.6200000001,1204734.6599999999,1302685.0400000000,1269071.0000000000,1309476.2000000000,1227347.3599999999,1243369.9199999999,10161126.6799999978,
FS(12),1286869.6399999997,1346998.0099999998,1202239.7200000000,1311982.3999999999,1277758.8999999999,1270149.0800000001,1227032.7400000000,1255801.3200000001,10178831.8099999987,
FS(13),1282628.0000000000,1320301.3099999998,1213645.1599999999,1314048.4800000002,1305094.0000000000,1268935.2800000000,1226088.8799999999,1264088.9199999999,10194830.0299999993,
FS(14),1280670.3199999998,1331276.6200000001,1221486.4000000001,1311465.8800000001,1277547.0000000000,1272819.4399999999,1208155.5400000000,1262017.0200000000,10165438.2199999988,
FS(15),1280670.3199999998,1333649.6599999999,1210080.9600000002,1319730.2000000002,1229021.8999999999,1246115.8400000001,1188963.7200000000,1271962.1399999999,10080194.7399999984,
FS(16),1290785.0000000000,1342548.5599999998,1219704.3000000000,1332643.2000000002,1253390.3999999999,1251942.0800000001,1185817.5200000000,1273619.6599999999,10150450.7199999988,
FS(17),1283933.1199999999,1333353.0300000000,1212219.4800000000,1321279.7600000000,1243854.8999999999,1222325.3600000001,1174805.8200000001,1263260.1599999999,10055031.6299999990,
FS(18),1280670.3199999998,1330979.9899999998,1201883.3000000000,1318697.1600000001,1230081.3999999999,1238590.2800000000,1170715.7600000000,1257873.2200000000,10029491.4299999997,
FS(19),1272187.0399999998,1328013.6899999999,1202239.7200000000,1335225.8000000003,1231352.7999999998,1239804.0800000001,1183300.5600000001,1270097.4299999999,10062221.1199999992,
FS(20),1269250.5199999998,1316741.7500000000,1203665.4000000001,1342973.6000000001,1235378.8999999999,1257282.8000000000,1184873.6599999999,1271340.5700000001,10081507.1999999993,
FS(21),1283280.5599999998,1319114.7899999998,1209011.7000000002,1339874.4800000002,1255933.2000000000,1292968.5200000000,1189278.3399999999,1288330.1499999999,10177791.7399999984,
FS(22),1269576.7999999998,1318818.1599999999,1209011.7000000002,1327994.5200000003,1258476.0000000000,1275489.8000000000,1181727.4600000000,1283357.5899999999,10124452.0299999993,
FS(23),1305141.3199999998,1339878.8899999999,1213288.7400000000,1336775.3600000001,1273944.7000000000,1245630.3200000001,1190536.8200000001,1285222.3000000000,10190418.4499999993,
FS(24),1320150.2000000000,1340768.7800000000,1212575.9000000001,1336258.8400000001,1257204.5999999999,1245144.8000000000,1199975.4199999999,1282114.4500000000,10194192.9900000002,
FS(25),1337116.7599999998,1348481.1599999999,1221842.8200000001,1346072.7200000000,1265892.5000000000,1263109.0400000000,1193053.7800000000,1278177.8399999999,10253746.6199999992,
FS(26),1346578.8799999999,1339878.8899999999,1217922.2000000002,1367766.5600000001,1268223.3999999999,1265779.3999999999,1193053.7800000000,1276727.5100000000,10275930.6199999992,
FS(27),1355062.1599999999,1342845.1899999999,1211506.6400000001,1365700.4800000002,1269071.0000000000,1288113.3200000001,1193053.7800000000,1283771.9700000000,10309124.5399999991,
