代數,10000
粒子數,10
旋轉角度,0.0004000000
實驗次數,50

初始資金,10000000.0000000000
最後資金,11857764.9799999986
真實報酬,1857764.9799999986
趨勢值,0.1408385553

選擇檔數,10
找到最佳解世代,3056
找到最佳解實驗,2
Stock#,AXP,BA,JNJ,JPM,MCD,MMM,MRK,PG,UNH,V,
分配資金,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,
張數,17021,12975,14116,22391,11096,10550,24189,14411,18335,25740,
FS(34),1053786.3599999999,970287.2500000001,1082013.9600000002,1088444.4500000002,1042053.8400000000,1088303.5000000000,1031929.4799999997,1110820.5899999999,1012284.4500000000,1000000.0000000000,10479923.8799999990,
FS(35),1047488.5900000000,986246.5000000002,1085119.4800000002,1080383.6900000002,1044605.9200000000,1083767.0000000000,1028059.2399999999,1110244.1500000001,1012834.5000000000,1013127.4000000000,10491876.4700000007,
FS(36),1065020.2200000000,994680.2500000001,1076367.5600000001,1095161.7500000000,1056922.4800000000,1092418.0000000000,1039428.0699999998,1109523.5999999999,998716.5499999999,1025997.4000000000,10554235.8799999990,
FS(37),1055658.6700000002,973531.0000000001,1066768.6799999999,1068068.6400000001,1066797.9199999999,1073533.5000000000,1028543.0199999999,1094103.8300000001,977264.6000000000,1003088.7999999999,10407358.6600000001,
FS(38),1053956.5700000001,981575.5000000002,1069309.5600000001,1065829.5400000003,1067685.5999999999,1079441.5000000000,1026124.1199999999,1096409.5899999999,972680.8500000000,1015701.4000000000,10428714.2300000004,
FS(39),1063828.7500000000,1003762.7500000001,1077355.6799999999,1103446.4200000002,1062248.5600000001,1092734.5000000000,1039428.0699999998,1106064.9600000000,987715.5499999999,1028828.7999999999,10565414.0400000010,
FS(40),1057871.3999999999,997794.2500000002,1074391.3200000001,1095385.6600000001,1064134.8800000001,1097271.0000000000,1033622.7099999998,1097850.6900000002,980014.8500000000,1020849.3999999999,10519186.1600000001,
FS(41),1061616.0200000000,1002724.7500000001,1082719.7600000000,1095161.7500000000,1061693.7600000000,1094844.5000000000,1031203.8099999999,1102318.0999999999,981298.3000000000,1017245.8000000000,10530826.5500000007,
FS(42),1070466.9399999999,1000259.5000000001,1089777.7600000000,1099416.0400000003,1054925.2000000000,1089675.0000000000,1048378.0000000000,1105056.1900000002,977631.2999999999,1026512.2000000001,10562098.1299999971,
FS(43),1091402.7700000000,1020630.2500000001,1096271.1200000001,1108148.5300000003,1063136.2400000000,1102018.5000000000,1046200.9899999999,1110388.2600000000,980931.6000000000,1031402.8000000000,10650531.0600000005,
FS(44),1100423.9000000001,1026079.7500000001,1092459.8000000000,1120239.6700000002,1074232.2400000000,1104234.0000000000,1056602.2600000000,1112549.9099999999,982948.4500000000,1036550.8000000000,10706320.7799999993,
FS(45),1098892.0100000000,1051640.5000000000,1097541.5600000001,1133674.2700000003,1077339.1200000001,1102968.0000000000,1046684.7699999999,1108226.6100000001,986432.1000000000,1032947.2000000001,10736346.1399999987,
FS(46),1101274.9500000000,1053976.0000000000,1103752.6000000001,1124046.1400000001,1095314.6399999999,1115311.5000000000,1039428.0699999998,1112261.6900000002,986615.4500000001,1033976.8000000000,10765957.8399999999,
FS(47),1114891.7500000000,1076163.2500000000,1107281.6000000001,1130315.6200000001,1097311.9199999999,1116366.5000000000,1056118.4800000000,1114711.5599999998,993949.4500000000,1037322.9999999999,10844433.1299999990,
FS(48),1111317.3400000001,1091992.7500000000,1108975.5200000000,1125837.4200000002,1095869.4399999999,1109192.5000000000,1089499.3000000000,1112117.5800000001,1005317.1499999999,1028314.0000000001,10878433.0000000000,
FS(49),1111487.5500000000,1099648.0000000000,1108834.3600000001,1123150.5000000000,1102748.9600000000,1108770.5000000000,1078614.2500000000,1106785.5100000000,998899.8999999999,1025482.6000000001,10864422.1299999990,
FS(50),1112849.2300000000,1097961.2500000000,1116598.1599999999,1141958.9400000002,1101972.2400000000,1118582.0000000000,1070873.7700000000,1115288.0000000000,1003483.6499999999,1033976.8000000000,10913544.0400000010,
FS(51),1124934.1400000001,1121446.0000000000,1117868.6000000001,1120015.7600000002,1105966.8000000000,1122591.0000000000,1066519.7500000000,1100156.4500000000,1003483.6499999999,1020334.6000000000,10903316.7500000000,
FS(52),1119657.6300000001,1105227.2500000000,1112504.5200000000,1108596.3500000001,1093761.2000000000,1112146.5000000000,1055392.8100000001,1097562.4700000000,1008434.1000000000,1017245.8000000000,10830528.6300000008,
FS(53),1108593.9800000000,1109509.0000000000,1113210.3200000001,1101655.1400000001,1091874.8800000001,1109720.0000000000,1057086.0400000000,1111252.9199999999,1011551.0500000000,1003861.0000000000,10818314.3299999982,
FS(54),1123402.2500000000,1107692.5000000000,1121538.7600000000,1099863.8600000001,1095980.3999999999,1114784.0000000000,1067245.4199999999,1118026.0899999999,1006233.9000000000,1025225.2000000000,10879992.3799999990,
FS(55),1113359.8599999999,1094198.5000000000,1115327.7200000002,1082622.7900000003,1093317.3600000001,1107188.0000000000,1059263.0500000000,1112694.0199999998,1009534.2000000001,1015444.0000000001,10802949.4999999981,
FS(56),1127146.8699999999,1100556.2500000000,1125632.3999999999,1092250.9200000002,1101528.3999999999,1122802.0000000000,1061923.8399999999,1113558.6799999999,998533.2000000000,1030115.8000000000,10874048.3599999994,
FS(57),1125104.3499999999,1100945.5000000000,1124785.4400000002,1086429.2600000002,1090099.5200000000,1109614.5000000000,1056844.1499999999,1105056.1900000002,1005867.2000000000,1055341.0000000000,10860087.1099999994,
FS(58),1143316.8200000001,1123911.2500000000,1141301.1599999999,1089116.1800000002,1092984.4800000000,1119109.5000000000,1073776.4500000000,1115432.1100000001,1020351.8500000000,1077734.8000000000,10997034.5999999996,
FS(59),1142976.4000000001,1118461.7500000000,1147229.8799999999,1069636.0100000002,1097422.8800000001,1110880.5000000000,1066761.6400000001,1110532.3700000001,1038136.7999999999,1085456.8000000000,10987495.0299999993,
FS(60),1148252.9099999999,1113920.5000000000,1150900.0400000000,1062694.8000000003,1106188.7200000000,1121641.5000000000,1069180.5400000000,1110532.3700000001,1048954.4500000002,1092921.3999999999,11025187.2299999986,
FS(61),1144848.7100000002,1106135.5000000000,1156546.4400000002,1070979.4700000002,1099087.2800000000,1114678.5000000000,1072808.8900000001,1119755.4099999999,1081224.0500000000,1076962.6000000001,11043026.8499999978,
FS(62),1151316.6899999999,1091084.5000000000,1167274.6000000001,1081055.4200000002,1112513.4399999999,1123857.0000000000,1086354.7300000000,1137913.2699999998,1132012.0000000002,1080823.6000000001,11164205.2500000000,
FS(63),1127657.5000000000,1094587.7500000000,1158522.6799999999,1049036.2900000003,1101306.4800000000,1114995.0000000000,1097239.7800000000,1125808.0300000000,1130728.5500000000,1060231.5999999999,11060113.6599999983,
FS(64),1135827.5800000001,1102243.0000000000,1163322.1200000001,1063366.5300000003,1116618.9600000000,1116472.0000000000,1096272.2200000000,1131860.6500000001,1137329.1500000001,1071299.8000000000,11134612.0100000016,
FS(65),1111487.5500000000,1118072.5000000000,1158099.2000000002,1072770.7500000000,1125384.8000000000,1116050.0000000000,1091676.3100000001,1127393.2400000000,1138612.6000000001,1062805.6000000001,11122352.5499999989,
FS(66),1116593.8499999999,1125598.0000000000,1144971.3200000001,1087772.7200000002,1126272.4800000000,1115733.5000000000,1100142.4600000000,1135463.4000000001,1134762.2500000000,1070012.8000000000,11157322.7799999993,
FS(67),1110125.8699999999,1131566.5000000000,1150758.8799999999,1090011.8200000001,1121390.2400000000,1117843.5000000000,1100868.1299999999,1127825.5700000001,1140079.4000000001,1060231.5999999999,11150701.5099999979,
FS(68),1113189.6500000001,1139481.2500000000,1157816.8799999999,1102774.6900000002,1126161.5200000000,1136200.5000000000,1133039.5000000000,1141948.3499999999,1144296.4500000000,1074646.0000000000,11269554.7899999991,
FS(69),1118976.7899999998,1148693.5000000000,1162051.6799999999,1104118.1500000001,1131709.5200000000,1142108.5000000000,1141989.4299999999,1148145.0800000001,1154747.4000000001,1078764.3999999999,11331304.4500000011,
FS(70),1117955.5300000000,1153364.5000000000,1167980.3999999999,1097400.8500000001,1149463.1200000001,1136095.0000000000,1139570.5300000000,1154053.5899999999,1155664.1500000001,1066666.5999999999,11338214.2699999996,
FS(71),1091062.3499999999,1125857.5000000000,1153440.9199999999,1073218.5700000001,1133484.8800000001,1115839.0000000000,1123847.6799999999,1147856.8600000001,1129261.7500000002,1037837.8000000000,11131707.3100000005,
FS(72),1099402.6400000001,1127414.5000000000,1177861.6000000001,1085757.5300000003,1143360.3200000001,1119953.5000000000,1135942.1799999999,1154341.8099999998,1151630.4500000002,1059974.2000000000,11255638.7299999986,
FS(73),1091572.9800000000,1124819.5000000000,1184354.9600000002,1047692.8300000001,1137812.3200000001,1112885.0000000000,1131104.3799999999,1139354.3700000001,1137329.1500000001,1044015.4000000000,11150940.8899999987,
FS(74),1107062.0900000001,1117423.7500000000,1174191.4400000002,1044334.1800000001,1130821.8399999999,1107610.0000000000,1126266.5800000001,1151027.2800000000,1094425.2500000000,1038610.0000000000,11091772.4100000001,
FS(75),1144508.2899999998,1141297.7500000000,1192683.3999999999,1057544.8700000001,1108740.8000000000,1115311.5000000000,1148762.3500000001,1173508.4400000002,1100842.5000000000,1055083.6000000001,11238283.5000000000,
FS(76),1134636.1099999999,1128063.2500000000,1197482.8400000001,1060231.7900000003,1102083.2000000000,1116261.0000000000,1159163.6200000001,1173076.1100000001,1085807.8000000000,1052252.2000000000,11209057.9199999962,
FS(77),1148082.7000000000,1144152.2500000000,1206234.7600000000,1078592.4100000001,1106965.4399999999,1133035.5000000000,1176337.8100000001,1189504.6500000001,1073340.0000000000,1066151.8000000000,11322397.3200000003,
FS(78),1147572.0700000001,1178536.0000000000,1191271.8000000000,1090907.4600000002,1120946.3999999999,1138099.5000000000,1159889.2900000000,1111397.0300000000,1077923.7500000000,1075160.8000000000,11291704.0999999996,
FS(79),1159656.9800000000,1189435.0000000000,1202988.0800000001,1097176.9400000002,1120058.7200000000,1106555.0000000000,1145375.8900000001,1103615.0899999999,1088008.0000000002,1085971.5999999999,11298841.3000000007,
FS(80),1153189.0000000000,1204745.5000000000,1201576.4800000002,1094490.0200000003,1119503.9199999999,1095055.5000000000,1157954.1699999999,1111108.8099999998,1090574.9000000001,1076190.4000000001,11304388.7000000011,
FS(81),1151146.4800000000,1192419.2500000000,1208069.8400000001,1095385.6600000001,1133817.7600000000,1095477.5000000000,1156744.7200000000,1119467.1900000002,1100292.4500000000,1080566.2000000000,11333387.0499999989,
FS(82),1164422.8599999999,1186061.5000000000,1203129.2400000002,1097400.8500000001,1133373.9199999999,1104761.5000000000,1136909.7400000000,1106353.1799999999,1098825.6500000001,1084169.8000000000,11315408.2400000021,
FS(83),1162210.1300000001,1183077.2500000000,1189013.2400000002,1075009.8500000001,1124940.9600000000,1103073.5000000000,1105222.1499999999,1109523.5999999999,1094975.3000000000,1068468.3999999999,11215514.3799999990,
FS(84),1180933.2300000000,1196441.5000000000,1202141.1200000001,1076577.2200000002,1132486.2400000000,1118793.0000000000,1106189.7100000000,1120620.0700000001,1090574.9000000001,1128700.0000000000,11353456.9900000002,
FS(85),1195401.0800000001,1216293.2500000000,1210469.5600000001,1065157.8100000003,1142028.8000000000,1137677.5000000000,1104738.3700000001,1126816.7999999998,1080307.3000000000,1155469.6000000001,11434360.0699999984,
FS(86),1192507.5100000000,1222132.0000000000,1195365.4400000002,1078816.3200000001,1132597.2000000000,1137783.0000000000,1088047.9600000000,1120475.9600000000,1103776.1000000001,1151093.8000000000,11422595.2899999991,
FS(87),1195571.2899999998,1229917.0000000000,1207364.0400000000,1100311.6800000002,1135038.3200000001,1139576.5000000000,1095062.7700000000,1123214.0499999998,1109276.6000000001,1157014.0000000000,11492346.2500000000,
FS(88),1196762.7600000000,1220185.7500000000,1206375.9199999999,1114194.1000000001,1120169.6799999999,1141581.0000000000,1088289.8500000001,1130419.5499999998,1146129.9500000000,1153667.8000000000,11517776.3600000013,
FS(89),1195060.6599999999,1227581.5000000000,1201999.9600000002,1098072.5800000001,1106188.7200000000,1159727.0000000000,1100384.3500000001,1127105.0199999998,1136962.4500000000,1149292.0000000000,11502374.2399999984,
FS(90),1192847.9299999999,1222780.7500000000,1210610.7200000002,1096281.3000000003,1111847.6799999999,1165635.0000000000,1111511.2900000000,1135031.0700000001,1153463.9500000000,1150321.5999999999,11550331.2899999991,
FS(91),1187911.8400000001,1229527.7500000000,1211881.1599999999,1112178.9100000001,1113844.9600000000,1165846.0000000000,1116832.8700000001,1132581.2000000000,1143929.7500000000,1151351.2000000000,11565885.6399999987,
FS(92),1217187.9600000002,1247044.0000000000,1227691.0800000001,1124717.8700000001,1122943.6799999999,1166795.5000000000,1128443.5899999999,1145262.8799999999,1131828.6500000001,1160360.2000000000,11672275.4100000001,
FS(93),1238804.6300000001,1258851.2500000000,1237148.8000000000,1143974.1300000004,1131265.6799999999,1176396.0000000000,1130378.7100000000,1162700.1900000002,1129628.4500000002,1169626.5999999999,11778774.4399999995,
FS(94),1229443.0800000001,1253142.2500000000,1234466.7600000000,1141287.2100000002,1122056.0000000000,1171859.5000000000,1121670.6699999999,1155782.9099999999,1139346.0000000000,1157014.0000000000,11726068.3799999990,
FS(95),1247995.9700000000,1283503.7500000000,1243501.0000000000,1171067.2400000002,1126716.3200000001,1175235.5000000000,1112478.8500000001,1153188.9299999999,1152180.5000000002,1187644.6000000001,11853512.6600000001,
FS(96),1266378.6500000001,1280908.7500000000,1242371.7200000002,1170843.3300000001,1126716.3200000001,1178717.0000000000,1093611.4299999999,1139786.7000000000,1147046.7000000002,1168597.0000000000,11814977.5999999996,
FS(97),1278463.5600000001,1281298.0000000000,1250559.0000000000,1187188.7600000002,1133373.9199999999,1181776.5000000000,1144892.1099999999,1135607.5100000000,1152730.5500000000,1168339.6000000001,11914229.5099999998,
FS(98),1267059.4900000000,1270658.5000000000,1248723.9199999999,1200847.2700000003,1128935.5200000000,1168905.5000000000,1129894.9299999999,1135895.7299999997,1141912.9000000001,1159330.6000000001,11852164.3599999994,
FS(99),1271314.7400000000,1294273.0000000000,1231078.9199999999,1194577.7900000003,1121057.3600000001,1164896.5000000000,1144892.1099999999,1134166.4099999999,1143379.7000000002,1146203.2000000000,11845839.7299999967,
FS(100),1281186.9199999999,1297516.7500000000,1225573.6799999999,1201519.0000000000,1112846.3200000001,1163419.5000000000,1140779.9800000000,1179993.3899999999,1137879.2000000002,1161132.3999999999,11901847.1399999987,
FS(101),1296335.6099999999,1298944.0000000000,1236725.3200000001,1222566.5400000003,1123387.5200000000,1177345.5000000000,1151906.9199999999,1165294.1699999999,1161348.0000000002,1158558.3999999999,11992411.9800000004,
FS(102),1290718.6799999999,1285709.5000000000,1209057.9600000002,1224133.9100000001,1099087.2800000000,1172492.5000000000,1133765.1699999999,1137048.6100000001,1161531.3500000001,1146460.6000000001,11860005.5599999987,
FS(103),1295995.1899999999,1304523.2500000000,1213857.3999999999,1245405.3600000001,1077117.2000000000,1175552.0000000000,1138602.9700000000,1139786.7000000000,1185550.2000000000,1164993.3999999999,11941383.6699999999,
FS(104),1288676.1599999999,1284801.2500000000,1188307.4400000002,1222342.6300000004,1071569.2000000000,1163419.5000000000,1129653.0400000000,1106209.0700000001,1148330.1500000001,1146460.6000000001,11749769.0399999991,
FS(105),1301612.1199999999,1307118.2500000000,1195788.9199999999,1220103.5300000003,1086992.6399999999,1167006.5000000000,1171983.7900000000,1119178.9700000000,1151447.1000000001,1159588.0000000000,11880819.8199999984,
FS(106),1294633.5100000000,1292456.5000000000,1187178.1599999999,1210027.5800000001,1091542.0000000000,1160782.0000000000,1195930.8999999999,1114999.7800000000,1143379.7000000002,1159588.0000000000,11850518.1299999990,
FS(107),1272506.2100000002,1277924.5000000000,1181249.4400000002,1187412.6700000002,1069904.8000000000,1145695.5000000000,1178756.7100000000,1104767.9700000000,1132195.3500000001,1140540.4000000001,11690953.5500000007,
FS(108),1297697.2899999998,1294402.7500000000,1192259.9199999999,1197936.4400000002,1072789.7600000000,1146539.5000000000,1175612.1400000001,1107073.7299999997,1135312.3000000000,1154182.6000000001,11773806.4299999997,
FS(109),1328335.0900000001,1329824.5000000000,1198612.1200000001,1215177.5100000002,1090543.3600000001,1172281.5000000000,1165694.6499999999,1120475.9600000000,1147230.0500000000,1158043.6000000001,11926218.3399999980,
FS(110),1332420.1300000001,1326580.7500000000,1201858.8000000000,1217192.7000000002,1104413.3600000001,1169116.5000000000,1172225.6799999999,1125087.4799999997,1167581.9000000001,1173230.2000000000,11989707.4999999981,
FS(111),1302463.1699999999,1320223.0000000000,1195506.6000000001,1197712.5300000003,1089988.5600000001,1162892.0000000000,1150455.5800000001,1125808.0300000000,1172165.6500000001,1156241.8000000000,11873456.9200000018,
FS(112),1271825.3699999999,1308934.7500000000,1182096.3999999999,1190771.3200000001,1090099.5200000000,1150337.5000000000,1142956.9900000000,1118314.3099999998,1170332.1500000001,1152895.6000000001,11778563.9100000001,
FS(113),1280165.6599999999,1325542.7500000000,1198612.1200000001,1212938.4100000001,1097200.9600000000,1173231.0000000000,1158679.8399999999,1130275.4400000002,1176199.3500000001,1172715.4000000001,11925560.9299999997,
FS(114),1242038.6199999999,1321261.0000000000,1198612.1200000001,1189651.7700000003,1092096.8000000000,1171437.5000000000,1159889.2900000000,1124511.0400000000,1169782.1000000001,1164221.2000000000,11833501.4399999976,
FS(115),1256846.8900000001,1336831.0000000000,1208775.6399999999,1205773.2900000003,1095647.5200000000,1180721.5000000000,1156260.9399999999,1137913.2699999998,1180233.0500000003,1173487.6000000001,11932490.6999999993,
FS(116),1276250.8300000001,1350454.7500000000,1219080.3200000001,1211594.9500000002,1106854.4800000000,1191904.5000000000,1155051.4900000000,1139066.1500000001,1204251.9000000001,1184041.0000000000,12038550.3699999992,
FS(117),1263485.0800000001,1326710.5000000000,1197906.3200000001,1199055.9900000002,1096424.2400000000,1177134.5000000000,1150939.3599999999,1118458.4199999999,1196551.2000000002,1175289.3999999999,11901955.0099999998,
FS(118),1241187.5700000001,1292845.7500000000,1166286.4800000002,1175097.6200000001,1074010.3200000001,1147700.0000000000,1120219.3300000001,1084448.4600000000,1169782.1000000001,1148519.8000000000,11620097.4299999997,
FS(119),1247825.7600000000,1297257.2500000000,1174473.7600000000,1163454.3000000003,1078892.5600000001,1156245.5000000000,1136909.7400000000,1115864.4400000002,1171615.6000000001,1155212.2000000000,11697751.1099999994,
FS(120),1225698.4600000002,1269620.5000000000,1194377.3200000001,1140167.6600000001,1079558.3200000001,1134196.0000000000,1122638.2300000000,1103615.0899999999,1185366.8500000001,1147232.8000000000,11602471.2300000004,
FS(121),1246464.0800000001,1280260.0000000000,1204823.1599999999,1166141.2200000002,1082110.3999999999,1142003.0000000000,1118284.2100000000,1105200.2999999998,1168498.6500000001,1161389.8000000000,11675174.8200000003,
FS(122),1257868.1500000001,1307248.0000000000,1227973.3999999999,1175545.4400000002,1096757.1200000001,1157195.0000000000,1129411.1499999999,1115432.1100000001,1187750.4000000001,1175289.3999999999,11830470.1699999999,
FS(123),1278633.7700000000,1338388.0000000000,1224020.9199999999,1190099.5900000001,1105744.8800000001,1163103.0000000000,1143682.6599999999,1119323.0800000001,1211769.2500000002,1185842.8000000000,11960607.9500000011,
FS(124),1272506.2100000002,1329175.7500000000,1212022.3200000001,1182038.8300000001,1098532.4800000000,1153713.5000000000,1123605.7900000000,1109523.5999999999,1200584.9000000001,1176061.5999999999,11857764.9799999986,
