初始資金,10000000.0000000000
最後資金,12176371.3399999999
真實報酬,2176371.3399999999

二次趨勢線,-2.3019319930x^2 + 10512.8499099157x + 10000000.0000000000
加權每日預期報酬,9737.8661389425
風險,236824.0141236219
二次趨勢值,0.0411185756

平均每日預期報酬,39.4065917289
風險,236824.0141236219
二次趨勢值,0.0001663961

一次趨勢線,10076.9232480987x + 10000000.0000000000
每日預期報酬,10076.9232480987
風險,237392.8803477412
一次趨勢值,0.0424482960

投資組合檔數,3
Stock#,NKE,UNH,V,
FS(1),10000000.0000000000,
FS(2),9817134.0300000012,
FS(3),9770954.4199999981,
FS(4),9914962.5300000012,
FS(5),10192954.5500000007,
FS(6),10074064.3200000003,
FS(7),10024419.6999999993,
FS(8),10021212.8799999990,
FS(9),9918820.3299999982,
FS(10),9893943.1699999981,
FS(11),9966725.2300000004,
FS(12),10007152.7500000000,
FS(13),10131556.6600000001,
FS(14),10367480.5399999991,
FS(15),10325365.5599999987,
FS(16),10297346.1699999981,
FS(17),10109769.0399999991,
FS(18),9958762.2799999975,
FS(19),10064860.5899999999,
FS(20),9956144.5199999996,
FS(21),9984151.5300000012,
FS(22),10107694.5899999999,
FS(23),10146462.0100000016,
FS(24),10291316.8900000006,
FS(25),10142120.1999999993,
FS(26),10058509.0000000000,
FS(27),10184882.2300000004,
FS(28),10181593.9899999984,
FS(29),10266988.9200000018,
FS(30),10239063.8999999985,
FS(31),10258929.7100000009,
FS(32),10298853.4200000018,
FS(33),10310258.7199999988,
FS(34),10488209.6900000013,
FS(35),10616038.9899999984,
FS(36),10591445.4600000009,
FS(37),10601443.2399999984,
FS(38),10604415.1799999997,
FS(39),10576944.9699999988,
FS(40),10747464.0599999987,
FS(41),10631945.5700000003,
FS(42),10627944.8799999990,
FS(43),10697523.3200000003,
FS(44),10519971.2199999988,
FS(45),10631682.6000000015,
FS(46),10440235.5399999991,
FS(47),10401915.8299999982,
FS(48),10593851.3399999999,
FS(49),10505951.8000000007,
FS(50),10686158.0000000000,
FS(51),10602390.4699999988,
FS(52),10754560.2599999979,
FS(53),10803544.5999999978,
FS(54),10908512.0500000007,
FS(55),10870365.8700000010,
FS(56),10812884.9899999984,
FS(57),10633486.9200000018,
FS(58),10628776.9800000004,
FS(59),10703412.8299999982,
FS(60),10844117.7500000000,
FS(61),10722267.3999999985,
FS(62),10655557.4699999988,
FS(63),10661621.6299999990,
