代數,10000
粒子數,10
旋轉角度,0.0004000000
實驗次數,50

初始資金,10000000.0000000000
最後資金,11344327.8900000006
真實報酬,1344327.8900000006
趨勢值,0.5768170331

選擇檔數,12
找到最佳解世代,2350
找到最佳解實驗,1
Stock#,AAPL,CAT,CSCO,CVX,DIS,HD,KO,MSFT,NKE,TRV,V,WMT,
分配資金,833333,833333,833333,833333,833333,833333,833333,833333,833333,833333,833333,833333,
張數,5417,6681,24691,7096,8345,5080,18601,11169,16065,6757,7903,10622,
FS(23),904187.3599999999,910632.1700000000,854814.1699999999,822476.1200000000,826406.6500000000,840241.7999999999,851934.0000000000,929051.3300000001,884741.0000000001,901916.5500000000,877826.8900000000,934135.7799999999,10538367.8199999984,
FS(24),910796.1000000001,911834.7500000000,844690.8600000000,818431.3999999999,820732.0500000000,826678.2000000000,853422.0800000001,938768.3600000000,885544.2500000000,910160.0900000000,877115.6200000001,943270.7000000000,10541448.4599999990,
FS(25),934576.7300000000,912903.7100000000,851110.5200000000,816018.7599999999,823152.1000000001,835212.5999999999,855096.1700000000,939773.5700000001,895022.6000000001,900903.0000000000,880118.7600000000,952618.0600000001,10596510.5800000001,
FS(26),944056.4800000000,920119.1900000001,849629.0599999999,830565.5600000001,839842.1000000001,834348.9999999999,845795.6700000000,943459.3400000000,900324.0500000000,901713.8400000000,884544.4400000001,942208.5000000000,10636611.2299999986,
FS(27),947090.0000000000,927468.2900000000,849382.1499999999,831984.7599999999,847936.7500000000,831504.1999999998,854538.1400000000,941225.5400000000,886026.2000000001,903605.8000000000,885887.9500000001,944864.0000000000,10651517.7799999993,
FS(28),954836.3100000001,917313.1700000000,851851.2500000000,827940.0400000000,844348.4000000001,833485.3999999999,859002.3800000001,944464.5500000000,895825.8500000001,902254.4000000000,888891.0900000001,958778.8200000001,10678995.6600000001,
FS(29),952886.1899999999,904285.2200000001,840740.2999999999,831984.7599999999,856865.9000000001,829523.0000000000,859932.4300000001,939215.1200000001,901769.9000000001,909078.9700000000,886283.1000000001,959203.7000000000,10671772.5899999980,
FS(30),946331.6199999999,911901.5599999999,839258.8400000001,831559.0000000000,874390.4000000000,833790.2000000000,865698.7400000001,936757.9400000001,901127.3000000002,915903.5399999999,884228.3200000001,965789.3400000000,10706740.8000000007,
FS(31),942539.7200000000,912235.6100000001,838271.2000000001,831913.8000000000,874056.6000000000,840089.3999999999,869046.9200000000,937428.0800000001,898235.6000000000,900903.0000000000,880434.8800000001,966532.8799999999,10691691.6899999976,
FS(32),928293.0100000000,918983.4200000000,840493.3900000000,829714.0400000000,860954.9500000001,853856.2000000000,882253.6300000001,938768.3600000000,899360.1500000000,904551.7800000001,885018.6200000001,967595.0800000000,10709846.6299999990,
FS(33),916050.5900000001,896000.7800000000,842221.7600000000,826378.9200000000,865294.3500000000,840698.9999999999,870721.0100000001,926817.5300000000,909802.4000000001,903538.2300000001,871346.4300000001,954211.3600000000,10623086.3599999994,
FS(34),926992.9299999999,911099.8400000002,885924.8300000001,813038.4399999999,864543.3000000000,851011.3999999999,865884.7500000000,929274.7100000001,919441.4000000000,883942.9300000001,877431.7400000000,1058200.7400000000,10786791.0099999998,
FS(35),921846.7800000000,909563.2100000000,886418.6499999999,814031.8799999999,863208.1000000000,852230.6000000000,850259.9100000000,920339.5100000001,950928.8000000000,877929.2000000000,867948.1400000000,1035363.4399999999,10750072.2199999988,
FS(36),920925.8899999999,914774.3900000000,901233.2500000000,814102.8400000000,857450.0500000000,865997.3999999999,845609.6600000000,921791.4800000001,951892.7000000001,876915.6500000000,868975.5300000000,1035469.6600000000,10775142.5000000000,
FS(37),938043.6099999999,919384.2800000000,904936.8999999999,817296.0400000000,859536.3000000000,878240.2000000000,851561.9800000001,935082.5900000000,954141.8000000000,882726.6699999999,880830.0300000000,1025272.5399999999,10847056.9399999976,
FS(38),947902.5500000000,922123.4900000000,899998.7000000001,822547.0800000000,857366.6000000000,874176.2000000000,852678.0400000002,928269.5000000000,949001.0000000001,878537.3300000000,875851.1400000000,1024104.1200000000,10832559.7499999981,
FS(39),947956.7200000000,917981.2699999999,900986.3400000001,826804.6800000001,856532.1000000001,875547.7999999999,853422.0800000001,929944.8500000001,953017.2500000001,877321.0700000001,884939.5900000001,1026334.7400000000,10850792.4900000002,
FS(40),943189.7600000000,916645.0700000001,910368.9199999999,820276.3600000000,857783.8500000001,884844.1999999998,853794.1000000001,936757.9400000001,957997.4000000001,881713.1200000000,888179.8200000001,1026334.7400000000,10877889.2800000012,
FS(41),937664.4199999999,928670.8700000001,931603.1799999999,826378.9200000000,862957.7500000000,897086.9999999999,852492.0300000000,948038.6300000000,957194.1500000000,898808.3300000000,895924.7600000000,1027928.0399999999,10964752.0799999982,
FS(42),918217.3899999999,922457.5400000000,925430.4299999999,831559.0000000000,878229.1000000000,900541.3999999999,846353.7000000001,930838.3700000001,969724.8500000001,909078.9700000000,868264.2600000000,1036319.4200000000,10937018.4300000016,
FS(43),931055.6799999999,943101.8300000001,920986.0499999999,844402.7599999999,874724.2000000000,913596.9999999999,851375.9700000001,940108.6400000000,970688.7500000001,916106.2500000000,889839.4500000001,1032814.1600000000,11028804.7400000002,
FS(44),926722.0800000001,945573.8000000002,928393.3500000001,848092.6800000001,878312.5500000000,916644.9999999999,855096.1700000000,941113.8500000001,962013.6500000001,920430.7300000001,875139.8700000001,1034088.7999999999,11031626.5299999993,
FS(45),919950.8300000001,945440.1800000001,931356.2700000000,857530.3600000000,919787.2000000001,939403.3999999999,859932.4300000001,905596.4300000001,965547.9500000001,921444.2800000001,849059.9700000001,1030477.3200000001,11045530.6200000010,
FS(46),919084.1099999999,936354.0199999999,921232.9600000001,854337.1600000000,894752.2000000001,928989.3999999999,860490.4600000001,911292.6200000001,970688.7500000001,914417.0000000000,858148.4200000000,1039187.3600000000,11008978.4599999990,
FS(47),915671.3999999999,937690.2200000001,923702.0599999999,848802.2799999999,880065.0000000000,918575.3999999999,864024.6500000001,924583.7300000001,959443.2500000000,914687.2800000001,867315.9000000000,1033345.2600000000,10987910.4300000016,
FS(48),917350.6699999999,954726.7699999999,923455.1499999999,848944.2000000000,878396.0000000001,924671.3999999999,851561.9800000001,921344.7200000000,973580.4500000001,906916.7300000001,880434.8800000001,1028034.2600000000,11009421.2099999990,
FS(49),917621.5200000000,961207.3400000002,928640.2600000000,851002.0400000000,869800.6500000000,931834.1999999998,842819.5100000001,939996.9500000000,984825.9500000001,903808.5100000000,889918.4800000000,1025591.2000000000,11047070.6099999994,
FS(50),935497.6199999999,960606.0500000002,937282.1100000000,854550.0400000000,891497.6500000000,925941.3999999999,843191.5300000000,951947.7800000000,994625.6000000000,899821.8800000000,888100.7900000000,1029627.5600000001,11112694.0099999998,
FS(51),930243.1299999999,958267.7000000000,936047.5599999999,849299.0000000000,896504.6500000001,923655.3999999999,842447.4900000001,955856.9300000001,998802.5000000001,907862.7100000000,896715.0600000001,1027184.5000000000,11122890.6300000008,
FS(52),933330.8200000001,992674.8500000000,941973.3999999999,851073.0000000000,898006.7500000000,929903.7999999999,853794.1000000001,953288.0599999999,1033020.9500000001,902524.6800000001,895529.6100000001,1038443.8200000001,11223567.8400000017,
FS(53),933059.9700000000,977375.3600000001,935800.6499999999,848234.6000000000,922707.9500000000,925331.7999999999,856212.2300000001,945916.5200000000,1036715.9000000001,895902.8200000001,892447.4400000001,1031751.9600000000,11201461.1999999993,
FS(54),942539.7200000000,980114.5700000001,942961.0399999999,849653.8000000000,928549.4500000001,927617.7999999999,859188.3900000000,970041.5599999999,1040892.8000000002,911511.4899999999,899560.1400000000,1031539.5200000000,11284174.2800000012,
FS(55),955811.3699999999,1000692.0500000002,950121.4299999999,849440.9200000000,926546.6500000000,938539.7999999998,854352.1300000001,964792.1300000000,1041214.1000000001,913673.7300000001,897426.3300000001,1039930.9000000000,11332545.5400000010,
FS(56),945627.4099999999,1008308.3900000000,945677.0499999999,850434.3600000000,933055.7500000001,944889.7999999998,858072.3300000001,958649.1800000001,1032057.0499999999,915903.5399999999,886283.1000000001,1049490.6999999997,11328452.6599999983,
FS(57),944598.1799999999,1019064.8000000002,956541.0900000001,857885.1600000000,915364.3500000000,951646.2000000000,857142.2800000000,955186.7900000000,1021614.8000000002,914011.5800000000,886125.0400000000,1048959.5999999999,11328143.8699999992,
FS(58),948173.3999999999,1033228.5199999999,951355.9800000000,885772.4399999999,914362.9500000000,955557.7999999999,848213.8000000000,954963.4100000000,1040571.5000000000,908470.8400000000,888416.9100000000,1041630.4200000000,11370721.9700000007,
FS(59),948173.3999999999,1040644.4300000001,951849.7999999999,886907.8000000000,906852.4500000001,955811.7999999999,848027.7900000002,955075.1000000001,1016795.3000000000,908132.9899999999,890629.7500000000,1043223.7199999999,11352128.3300000001,
FS(60),924121.9199999999,1045254.3200000001,950121.4299999999,894003.8000000000,902262.7000000001,967140.2000000000,852120.0100000001,953846.5100000001,1022578.7000000001,910768.2200000000,893000.6500000000,1053314.6199999999,11368537.0800000001,
FS(61),924284.4299999999,1052469.8000000000,952096.7100000001,890952.5199999999,898257.1000000001,966276.5999999999,854352.1300000001,957308.8999999999,1011333.2000000001,910700.6500000000,901140.7400000000,1054376.8199999998,11373553.6000000015,
FS(62),926884.5900000001,1058482.7000000000,952837.4400000001,891165.3999999999,899341.9500000001,964193.7999999999,850445.9200000000,957420.5900000000,1011333.2000000001,916714.3800000000,903748.7300000000,1055863.8999999999,11388436.6000000015,
FS(63),916863.1399999999,1052870.6599999999,945677.0499999999,888397.9600000000,897172.2500000001,962923.7999999999,853422.0800000001,955410.1700000002,1004907.2000000001,916579.2399999999,901140.7400000000,1048959.5999999999,11344327.8900000006,
