初始資金,10000000
最後資金,11186695.5100000016
真實報酬,1186695.5100000016

二次趨勢線,-81.8066938959x^2 + 21961.5035848544x + 10000000
加權每日預期報酬,15362.4302772487
風險,153173.4327322394
二次趨勢值,0.1002943526

平均每日預期報酬,282.8549209534
風險,153173.4327322394
二次趨勢值,0.0018466317

一次趨勢線,18249.7783824685x + 10000000
每日預期報酬,18249.7783824685
風險,156816.9250405043
一次趨勢值,0.1163763310

投資組合檔數,4
Stock#,BA,HD,MCD,UNH,
FS(1),10000000.0000000000,
FS(2),9955623.1900000013,
FS(3),9814967.2899999991,
FS(4),9867081.6499999985,
FS(5),10019181.7500000000,
FS(6),9924630.9600000009,
FS(7),9908165.6000000015,
FS(8),10101414.7100000009,
FS(9),10212322.8499999978,
FS(10),10327019.1600000001,
FS(11),10349449.5100000016,
FS(12),10412142.3700000010,
FS(13),10314368.8100000024,
FS(14),10238488.9600000009,
FS(15),10380346.2200000025,
FS(16),10472303.0199999996,
FS(17),10394264.1400000006,
FS(18),10441229.0099999979,
FS(19),10408513.5100000016,
FS(20),10371981.5300000012,
FS(21),10334243.1600000001,
FS(22),10213887.9600000009,
FS(23),10390915.4100000001,
FS(24),10472052.3399999999,
FS(25),10538589.1900000013,
FS(26),10805542.6400000006,
FS(27),10735756.3599999994,
FS(28),10666620.0100000016,
FS(29),10567665.7699999996,
FS(30),10654959.3000000007,
FS(31),10759057.4900000021,
FS(32),10771625.8500000015,
FS(33),10958815.9499999993,
FS(34),10849216.8099999987,
FS(35),10667777.4600000009,
FS(36),10546074.9800000004,
FS(37),10511871.0700000003,
FS(38),10497982.7500000000,
FS(39),10770729.0399999991,
FS(40),10736544.8700000010,
FS(41),10651958.8599999994,
FS(42),10805845.6000000015,
FS(43),10959804.5399999991,
FS(44),10870305.4400000013,
FS(45),10602342.7300000004,
FS(46),10543813.5300000012,
FS(47),10545514.2199999988,
FS(48),10733575.4400000013,
FS(49),10666773.6200000010,
FS(50),10802954.9499999993,
FS(51),10670352.5000000000,
FS(52),10753177.9699999988,
FS(53),10920999.6000000015,
FS(54),11016645.0099999979,
FS(55),10980726.8599999994,
FS(56),11114072.8399999999,
FS(57),11077036.3300000019,
FS(58),11250443.4800000004,
FS(59),11172623.9499999993,
FS(60),11186695.5100000016,
