初始資金,10000000
最後資金,11573460.8399999999
真實報酬,1573460.8399999999

二次趨勢線,-27.3258200229x^2 + 27848.0612617394x + 10000000
加權每日預期報酬,25461.6063130736
風險,104470.3696301469
二次趨勢值,0.2437208407

平均每日預期報酬,400.6854944651
風險,104470.3696301469
二次趨勢值,0.0038353985

一次趨勢線,26505.7585758821x + 10000000
每日預期報酬,26505.7585758821
風險,105295.2752214708
一次趨勢值,0.2517279006

投資組合檔數,6
Stock#,AAPL,CSCO,MRK,PFE,WBA,WMT,
FS(1),9999999.9999999981,
FS(2),10079163.2400000002,
FS(3),10068302.9199999999,
FS(4),10226467.7999999989,
FS(5),10237822.8699999992,
FS(6),10370068.8300000001,
FS(7),10300092.7099999990,
FS(8),10377696.9499999993,
FS(9),10294966.3200000003,
FS(10),10424453.2799999993,
FS(11),10471809.4599999990,
FS(12),10525560.5800000001,
FS(13),10446681.4099999983,
FS(14),10441223.0299999993,
FS(15),10337709.4599999990,
FS(16),10427857.1899999995,
FS(17),10325404.1500000004,
FS(18),10344087.9900000002,
FS(19),10394311.3100000005,
FS(20),10324012.6699999981,
FS(21),10590905.9499999993,
FS(22),10617545.7899999991,
FS(23),10655104.2599999998,
FS(24),10663764.8599999994,
FS(25),10611757.0099999979,
FS(26),10674029.9599999990,
FS(27),10603030.8399999999,
FS(28),10578721.7799999993,
FS(29),10632322.7999999989,
FS(30),10769401.7599999998,
FS(31),10772419.9199999999,
FS(32),10866385.1300000008,
FS(33),10914709.2699999996,
FS(34),11116237.5899999980,
FS(35),11038815.4899999984,
FS(36),10945062.8000000007,
FS(37),10812341.3699999992,
FS(38),10788072.0399999991,
FS(39),10886081.1299999990,
FS(40),11117718.4599999990,
FS(41),11171125.7699999996,
FS(42),11228818.3799999990,
FS(43),11191928.6899999995,
FS(44),11133628.2400000002,
FS(45),11274809.2999999989,
FS(46),11336973.4599999990,
FS(47),11322952.1400000006,
FS(48),11351372.2199999988,
FS(49),11403360.4299999997,
FS(50),11407878.8699999992,
FS(51),11369817.0699999984,
FS(52),11377662.8300000001,
FS(53),11385730.3399999999,
FS(54),11508927.9099999983,
FS(55),11517183.9599999990,
FS(56),11601269.5999999996,
FS(57),11500675.8899999987,
FS(58),11547499.5800000001,
FS(59),11518528.6299999990,
FS(60),11576275.9699999988,
FS(61),11624752.8100000005,
FS(62),11581061.9000000004,
FS(63),11597388.4699999988,
FS(64),11512784.7199999988,
FS(65),11573460.8399999999,
