初始資金,10000000
最後資金,11070848.2900000010
真實報酬,1070848.2900000010

二次趨勢線,-5.7782814187x^2 + 19985.1916882945x + 10000000
加權每日預期報酬,19495.9638615079
風險,72116.4147283273
二次趨勢值,0.2703401706

平均每日預期報酬,311.3552647221
風險,72116.4147283273
二次趨勢值,0.0043173980

一次趨勢線,19710.0180975815x + 10000000
每日預期報酬,19710.0180975815
風險,72163.7957307776
一次趨勢值,0.2731288993

投資組合檔數,5
Stock#,BA,JNJ,MCD,UNH,WMT,
FS(1),10000000.0000000000,
FS(2),10015633.4399999995,
FS(3),10011307.4199999999,
FS(4),10008100.6600000001,
FS(5),10068981.2199999988,
FS(6),10043315.8699999992,
FS(7),10086179.2100000009,
FS(8),10074519.4800000004,
FS(9),10040039.1899999995,
FS(10),10135622.5399999991,
FS(11),10102650.5499999989,
FS(12),10119888.9699999988,
FS(13),10195802.2799999993,
FS(14),10207733.2500000000,
FS(15),10267205.5799999982,
FS(16),10435715.1799999997,
FS(17),10418037.5600000005,
FS(18),10442582.0700000003,
FS(19),10437754.4700000007,
FS(20),10424760.2900000010,
FS(21),10446295.1499999985,
FS(22),10448599.8900000006,
FS(23),10501752.6299999990,
FS(24),10530190.1899999995,
FS(25),10535059.2799999993,
FS(26),10548557.2100000009,
FS(27),10503637.9199999999,
FS(28),10496997.8200000003,
FS(29),10484056.1499999985,
FS(30),10555013.4399999995,
FS(31),10512576.9499999993,
FS(32),10446193.4800000004,
FS(33),10543302.2799999993,
FS(34),10647428.0199999996,
FS(35),10704518.5899999999,
FS(36),10705551.8300000001,
FS(37),10746241.0399999991,
FS(38),10805653.1999999993,
FS(39),10780015.0899999999,
FS(40),10776991.5700000003,
FS(41),10814078.9499999993,
FS(42),10929048.3399999999,
FS(43),10996088.6600000001,
FS(44),10989008.1599999983,
FS(45),10928051.4000000004,
FS(46),10987998.8099999987,
FS(47),10973155.1200000010,
FS(48),11001642.0699999984,
FS(49),10927805.3300000001,
FS(50),10993719.9599999990,
FS(51),11060025.6200000010,
FS(52),11055193.3099999987,
FS(53),11012978.4800000004,
FS(54),11080147.0999999996,
FS(55),11092545.3200000003,
FS(56),11147294.4699999988,
FS(57),11184181.9799999986,
FS(58),11185362.8499999978,
FS(59),11164760.9299999997,
FS(60),11135305.3399999999,
FS(61),11160639.9599999990,
FS(62),11077865.0000000000,
FS(63),11070848.2900000010,
