初始資金,10000000
最後資金,10248445.3300000001
真實報酬,248445.3300000001

二次趨勢線,-700.4843932026x^2 + 29675.6082409767x + 10000000
加權每日預期報酬,8661.0764448981
風險,66024.4960062669
二次趨勢值,0.1311797434

平均每日預期報酬,616.5666907871
風險,66024.4960062669
二次趨勢值,0.0093384536

一次趨勢線,17860.7714756258x + 10000000
每日預期報酬,17860.7714756258
風險,77202.8816278072
一次趨勢值,0.2313485080

投資組合檔數,4
Stock#,MCD,PFE,TRV,UNH,
FS(1),10000000.0000000000,
FS(2),10019131.1999999993,
FS(3),10085866.4699999988,
FS(4),10213126.5699999984,
FS(5),10095314.5499999989,
FS(6),10111254.9199999999,
FS(7),10080907.0899999999,
FS(8),10180363.8300000001,
FS(9),10137987.2599999998,
FS(10),10136931.7099999990,
FS(11),10191005.5400000010,
FS(12),10256099.3100000005,
FS(13),10286630.1099999994,
FS(14),10352594.6800000016,
FS(15),10398786.6500000004,
FS(16),10422048.2100000009,
FS(17),10356578.6699999999,
FS(18),10372619.3800000008,
FS(19),10266353.9499999993,
FS(20),10229471.1799999997,
FS(21),10305353.4199999999,
FS(22),10248445.3300000001,
