初始資金,10000000
最後資金,10426275.0100000016
真實報酬,426275.0100000016

二次趨勢線,-42.5611593362x^2 + 22113.4104631048x + 10000000
加權每日預期報酬,20893.3238954665
風險,16434.9577615562
二次趨勢值,1.2712733552

平均每日預期報酬,1008.4316646528
風險,16434.9577615562
二次趨勢值,0.0613589447

一次趨勢線,21427.4829417095x + 10000000
每日預期報酬,21427.4829417095
風險,16584.2990457906
一次趨勢值,1.2920342839

投資組合檔數,9
Stock#,CAT,DIS,JNJ,JPM,MCD,MRK,V,WBA,WMT,
FS(1),10000000.0000000000,
FS(2),10028090.1500000004,
FS(3),10063874.0500000007,
FS(4),10079016.3300000019,
FS(5),10082168.2599999998,
FS(6),10126820.0499999989,
FS(7),10162136.9900000002,
FS(8),10201682.9399999995,
FS(9),10181796.5700000022,
FS(10),10217932.9300000016,
FS(11),10227460.6600000001,
FS(12),10253060.2899999991,
FS(13),10282170.6500000004,
FS(14),10319485.5299999993,
FS(15),10326223.4000000004,
FS(16),10339595.3000000026,
FS(17),10382796.9900000002,
FS(18),10373874.2500000000,
FS(19),10440137.1799999997,
FS(20),10404424.8200000003,
FS(21),10426275.0100000016,
