代數,10000
粒子數,10
旋轉角度,0.0004000000
實驗次數,50

初始資金,10000000.0000000000
最後資金,13209915.2899999991
真實報酬,3209915.2899999991
趨勢值,0.0486451227

選擇檔數,1
找到最佳解世代,2213
找到最佳解實驗,1
Stock#,AAPL,
分配資金,10000000,
張數,359453,
剩餘資金,17.5399999999,
FS(1),10000000.0000000000,10000000.0000000000,
FS(2),10057512.4799999986,10057512.4799999986,
FS(3),10230049.9199999999,10230049.9199999999,
FS(4),9863407.8599999994,9863407.8599999994,
FS(5),10035945.2999999989,10035945.2999999989,
FS(6),9967649.2299999986,9967649.2299999986,
FS(7),10075485.1299999990,10075485.1299999990,
FS(8),10017972.6500000004,10017972.6500000004,
FS(9),10201293.6799999978,10201293.6799999978,
FS(10),10291156.9299999978,10291156.9299999978,
FS(11),10445721.7199999988,10445721.7199999988,
FS(12),10402587.3599999994,10402587.3599999994,
FS(13),10420560.0099999979,10420560.0099999979,
FS(14),10355858.4699999988,10355858.4699999988,
FS(15),10291156.9299999978,10291156.9299999978,
FS(16),10118619.4899999984,10118619.4899999984,
FS(17),10305535.0499999989,10305535.0499999989,
FS(18),10373831.1199999992,10373831.1199999992,
FS(19),10506828.7299999986,10506828.7299999986,
FS(20),10733284.1199999992,10733284.1199999992,
FS(21),10726095.0599999987,10726095.0599999987,
FS(22),10747662.2399999984,10747662.2399999984,
FS(23),10819552.8399999999,10819552.8399999999,
FS(24),11243707.3799999990,11243707.3799999990,
FS(25),11250896.4399999995,11250896.4399999995,
FS(26),11452190.1199999992,11452190.1199999992,
FS(27),11545647.8999999985,11545647.8999999985,
FS(28),11577998.6699999999,11577998.6699999999,
FS(29),11635511.1499999985,11635511.1499999985,
FS(30),11495324.4799999986,11495324.4799999986,
FS(31),11524080.7200000007,11524080.7200000007,
FS(32),11509702.5999999996,11509702.5999999996,
FS(33),11534864.3100000005,11534864.3100000005,
FS(34),11412650.2899999991,11412650.2899999991,
FS(35),11542053.3699999992,11542053.3699999992,
FS(36),11725374.3999999985,11725374.3999999985,
FS(37),11779292.3499999996,11779292.3499999996,
FS(38),11639105.6799999997,11639105.6799999997,
FS(39),11858372.0099999998,11858372.0099999998,
FS(40),11933857.1400000006,11933857.1400000006,
FS(41),12109989.1099999975,12109989.1099999975,
FS(42),12066854.7500000000,12066854.7500000000,
FS(43),12117178.1699999999,12117178.1699999999,
FS(44),12246581.2500000000,12246581.2500000000,
FS(45),12300499.1999999993,12300499.1999999993,
FS(46),12354417.1499999985,12354417.1499999985,
FS(47),12322066.3799999990,12322066.3799999990,
FS(48),12415524.1599999983,12415524.1599999983,
FS(49),12440685.8699999992,12440685.8699999992,
FS(50),12447874.9299999997,12447874.9299999997,
FS(51),12616817.8399999999,12616817.8399999999,
FS(52),12782166.2200000007,12782166.2200000007,
FS(53),12703086.5600000005,12703086.5600000005,
FS(54),12688708.4399999976,12688708.4399999976,
FS(55),12559305.3599999975,12559305.3599999975,
FS(56),13310562.1299999990,13310562.1299999990,
FS(57),13684393.2500000000,13684393.2500000000,
FS(58),13907254.1099999975,13907254.1099999975,
FS(59),13838958.0399999991,13838958.0399999991,
FS(60),13454343.3299999982,13454343.3299999982,
FS(61),13432776.1499999985,13432776.1499999985,
FS(62),13795823.6799999997,13795823.6799999997,
FS(63),13407614.4399999976,13407614.4399999976,
FS(64),13677204.1899999976,13677204.1899999976,
FS(65),13281805.8900000006,13281805.8900000006,
FS(66),13145213.7500000000,13145213.7500000000,
FS(67),12645574.0799999982,12645574.0799999982,
FS(68),12109989.1099999975,12109989.1099999975,
FS(69),13040972.3799999990,13040972.3799999990,
FS(70),13173969.9899999984,13173969.9899999984,
FS(71),13457937.8599999975,13457937.8599999975,
FS(72),13267427.7699999977,13267427.7699999977,
FS(73),13033783.3199999984,13033783.3199999984,
FS(74),13055350.5000000000,13055350.5000000000,
FS(75),12958298.1899999976,12958298.1899999976,
FS(76),12753409.9799999986,12753409.9799999986,
FS(77),12210635.9499999993,12210635.9499999993,
FS(78),12444280.3999999985,12444280.3999999985,
FS(79),12670735.7899999991,12670735.7899999991,
FS(80),12591656.1299999990,12591656.1299999990,
FS(81),12534143.6499999985,12534143.6499999985,
FS(82),13008621.6099999975,13008621.6099999975,
FS(83),13191942.6400000006,13191942.6400000006,
FS(84),13393236.3199999984,13393236.3199999984,
FS(85),13554990.1699999999,13554990.1699999999,
FS(86),13511855.8100000005,13511855.8100000005,
FS(87),13145213.7500000000,13145213.7500000000,
FS(88),12886407.5899999999,12886407.5899999999,
FS(89),12803733.3999999985,12803733.3999999985,
FS(90),12487414.7599999998,12487414.7599999998,
FS(91),12864840.4099999983,12864840.4099999983,
FS(92),13019405.1999999993,13019405.1999999993,
FS(93),13058945.0299999993,13058945.0299999993,
FS(94),13335723.8399999999,13335723.8399999999,
FS(95),13723933.0799999982,13723933.0799999982,
FS(96),13961172.0600000005,13961172.0600000005,
FS(97),14072602.4899999984,14072602.4899999984,
FS(98),13874903.3399999999,13874903.3399999999,
FS(99),14061818.8999999985,14061818.8999999985,
FS(100),13914443.1699999999,13914443.1699999999,
FS(101),13813796.3299999982,13813796.3299999982,
FS(102),13695176.8399999999,13695176.8399999999,
FS(103),13777851.0299999993,13777851.0299999993,
FS(104),13155997.3399999999,13155997.3399999999,
FS(105),12915163.8299999982,12915163.8299999982,
FS(106),12760599.0399999991,12760599.0399999991,
FS(107),12681519.3799999990,12681519.3799999990,
FS(108),12767788.0999999996,12767788.0999999996,
FS(109),13281805.8900000006,13281805.8900000006,
FS(110),13253049.6499999985,13253049.6499999985,
FS(111),13332129.3100000005,13332129.3100000005,
FS(112),13213509.8199999984,13213509.8199999984,
FS(113),12929541.9499999993,12929541.9499999993,
FS(114),12976270.8399999999,12976270.8399999999,
FS(115),12911569.2999999989,12911569.2999999989,
FS(116),12832489.6400000006,12832489.6400000006,
FS(117),12609628.7799999993,12609628.7799999993,
FS(118),12933136.4799999986,12933136.4799999986,
FS(119),13055350.5000000000,13055350.5000000000,
FS(120),13299778.5399999991,13299778.5399999991,
FS(121),13346507.4299999997,13346507.4299999997,
FS(122),13314156.6599999983,13314156.6599999983,
FS(123),13562179.2299999986,13562179.2299999986,
FS(124),13400425.3799999990,13400425.3799999990,
FS(125),13253049.6499999985,13253049.6499999985,
FS(126),13209915.2899999991,13209915.2899999991,
