代數,10000
粒子數,10
旋轉角度,0.0004000000
實驗次數,50

初始資金,10000000.0000000000
最後資金,11625148.3300000019
真實報酬,1625148.3300000019
趨勢值,0.1888209745

選擇檔數,8
找到最佳解世代,2868
找到最佳解實驗,1
Stock#,AXP,BA,HD,JNJ,MCD,MRK,UNH,V,
分配資金,1250000,1250000,1250000,1250000,1250000,1250000,1250000,1250000,
張數,15776,6853,8105,10134,8855,20038,7159,13697,
剩餘資金,67.5199999999,81.3300000001,127.9499999999,72.4400000000,116.7499999999,29.5599999999,110.1900000000,11.7799999999,
FS(45),1342605.1199999999,1361018.6000000001,1248378.9999999998,1346881.0400000000,1350504.2500000000,1287871.8200000001,1336337.5400000000,1278626.7300000000,10552224.0999999978,
FS(46),1339292.1599999999,1383085.2600000000,1237680.3999999999,1354380.1999999997,1355551.5999999999,1285667.6399999999,1347791.9399999999,1287666.7500000000,10591115.9500000011,
FS(47),1321149.7600000000,1380823.7700000000,1232493.2000000000,1343030.1200000001,1355728.7000000000,1264427.3600000001,1338413.6499999999,1277257.0300000000,10513323.5899999999,
FS(48),1330457.6000000001,1386922.9400000002,1233952.0999999999,1343232.7999999998,1383887.6000000001,1265629.6399999999,1345715.8300000001,1286434.0200000000,10576232.5299999993,
FS(49),1329984.3200000001,1397819.2100000002,1225441.8500000001,1333200.1400000001,1377246.3500000001,1259017.1000000001,1338485.2399999998,1302459.5100000000,10563653.7200000007,
FS(50),1327775.6799999999,1413649.6400000001,1220740.9500000000,1329957.2599999998,1371844.8000000000,1249198.4800000002,1331326.2399999998,1306842.5500000000,10551335.5999999996,
FS(51),1338187.8399999999,1414814.6500000001,1236869.8999999999,1340091.2599999998,1386632.6500000001,1258015.2000000002,1336623.8999999999,1317389.2400000002,10628624.6400000006,
FS(52),1346864.6400000001,1413375.5200000000,1242543.3999999999,1336341.6800000002,1372995.9500000000,1260219.3800000001,1327961.5099999998,1314101.9600000000,10614404.0399999991,
FS(53),1345444.8000000000,1429000.3600000001,1239220.3499999999,1343840.8399999999,1375121.1499999999,1263625.8400000001,1338127.2900000000,1327661.9900000002,10662042.6200000010,
FS(54),1344498.2400000000,1432358.3300000001,1247406.3999999999,1339280.5400000000,1374944.0499999998,1254608.7400000000,1334189.8399999999,1326292.2900000000,10653578.4299999978,
FS(55),1349231.0400000000,1427150.0500000000,1233465.7999999998,1362690.0800000001,1363432.5500000000,1250601.1399999999,1337769.3399999999,1336565.0400000000,10660905.0399999991,
FS(56),1355699.2000000002,1445241.9700000000,1242624.4500000000,1370290.5800000001,1362812.7000000000,1254809.1200000001,1354521.3999999999,1345742.0300000000,10731741.4499999993,
FS(57),1346549.1199999999,1441130.1700000002,1191806.0999999999,1384072.8199999998,1365646.3000000000,1261221.2800000000,1371058.6899999999,1343824.4500000000,10705308.9299999978,
FS(58),1350335.3600000001,1453876.7500000000,1188726.2000000000,1371303.9800000000,1363078.3499999999,1255009.5000000000,1373063.2100000000,1364232.9800000000,10719626.3299999982,
FS(59),1341027.5200000000,1454150.8700000001,1171948.8500000001,1347995.7799999998,1344748.5000000000,1253807.2200000000,1366691.7000000000,1374779.6700000002,10655150.1100000013,
FS(60),1347495.6799999999,1456069.7100000002,1191319.8000000000,1336544.3599999999,1408681.5999999999,1249599.2400000000,1363183.7900000000,1369574.8100000001,10722468.9899999984,
FS(61),1345760.3200000001,1599914.1799999999,1189050.3999999999,1327119.7399999998,1386012.7999999998,1238377.9600000000,1365689.4399999999,1381354.2300000000,10833279.0700000003,
FS(62),1322885.1199999999,1651654.3300000001,1197479.5999999999,1325903.6600000001,1389909.0000000000,1276249.7800000000,1352660.0600000001,1363822.0699999998,10880563.6199999973,
FS(63),1337872.3200000001,1653504.6400000001,1200316.3500000001,1336240.3399999999,1380168.5000000000,1284665.7400000000,1368553.0400000000,1358069.3300000001,10919390.2599999998,
FS(64),1344656.0000000000,1661659.7100000002,1212635.9500000000,1345056.9199999999,1373881.4500000000,1280057.0000000000,1373277.9800000000,1363685.1000000001,10954910.1099999994,
FS(65),1344813.7600000000,1640963.6500000001,1214662.2000000000,1342928.7799999998,1364140.9500000000,1280858.5200000000,1376284.7599999998,1381628.1700000002,10946280.7899999991,
FS(66),1345760.3200000001,1630752.6799999999,1219930.4500000000,1339381.8799999999,1386721.2000000000,1271240.2800000000,1381797.1899999999,1387243.9399999999,10962827.9400000013,
FS(67),1349546.5600000001,1632808.5800000001,1222280.8999999999,1351441.3399999999,1370162.3500000001,1272843.3200000001,1394468.6200000001,1377793.0100000000,10971344.6799999997,
FS(68),1356330.2400000000,1629107.9600000002,1238166.7000000000,1349718.5600000001,1362192.8499999999,1264427.3600000001,1395256.1099999999,1381902.1100000001,10977101.8899999987,
FS(69),1354437.1199999999,1646377.5200000000,1243029.7000000000,1346475.6800000002,1372376.1000000001,1259217.4800000002,1394540.2100000000,1390120.3100000001,11006574.1199999973,
FS(70),1355856.9600000000,1641374.8300000001,1243029.7000000000,1340496.6200000001,1371933.3499999999,1248797.7200000000,1395399.2900000000,1387243.9399999999,10984132.4099999983,
FS(71),1351912.9600000000,1605807.7600000000,1258510.2499999998,1350225.2599999998,1371933.3499999999,1252204.1800000002,1394898.1600000001,1382997.8700000001,10968489.7899999991,
FS(72),1334086.0800000001,1596007.9700000000,1247325.3499999999,1348806.5000000000,1386986.8500000001,1245992.4000000001,1378718.8199999998,1362726.3100000001,10900650.2799999993,
FS(73),1329826.5600000001,1609713.9700000000,1255430.3499999999,1348907.8399999999,1393008.2500000000,1250000.0000000000,1381940.3700000001,1370944.5100000000,10939771.8500000015,
FS(74),1348442.2400000000,1625270.2800000000,1250405.2499999998,1352758.7599999998,1392654.0499999998,1255811.0200000000,1386880.0800000001,1395325.1700000002,11007546.8499999996,
FS(75),1369266.5600000001,1639113.3400000001,1217255.7999999998,1351745.3599999999,1395841.8500000001,1252404.5600000001,1392535.6899999999,1405734.8899999999,11023898.0499999970,
FS(76),1378732.1599999999,1628285.6000000001,1234114.2000000000,1359751.2199999997,1407176.2500000000,1256412.1600000001,1387309.6200000001,1415185.8199999998,11066967.0299999993,
FS(77),1358223.3600000001,1614579.6000000001,1213203.2999999998,1348299.7999999998,1398232.7000000000,1239179.4800000002,1379649.4899999998,1399297.3000000000,10950665.0299999993,
FS(78),1347022.3999999999,1615813.1400000001,1195534.4000000001,1344144.8599999999,1397081.5499999998,1232166.1800000002,1366190.5699999998,1404091.2500000000,10902044.3500000015,
FS(79),1345760.3200000001,1615196.3700000001,1209393.9500000000,1352454.7399999998,1402394.5500000000,1241784.4199999999,1374852.9600000000,1413816.1200000001,10955653.4299999997,
FS(80),1345760.3200000001,1643088.0800000001,1215148.5000000000,1365122.2399999998,1413728.9500000000,1250801.5200000000,1394611.7999999998,1425458.5699999998,11053719.9799999986,
FS(81),1345444.8000000000,1631712.1000000001,1208583.4500000000,1345867.6400000001,1406379.3000000000,1245391.2600000000,1390674.3500000001,1413268.2400000002,10987321.1400000006,
FS(82),1346706.8800000001,1636166.5500000000,1201694.2000000000,1346779.6999999997,1402837.3000000000,1256612.5400000000,1394325.4399999999,1413816.1200000001,10998938.7300000004,
FS(83),1348442.2400000000,1616635.5000000000,1213041.2000000000,1334517.5600000001,1406467.8499999999,1261221.2800000000,1391533.4299999999,1415596.7300000000,10987455.7899999972,
FS(84),1347495.6799999999,1625475.8700000001,1227143.8999999999,1335125.6000000001,1413994.5999999999,1268835.7200000000,1396759.5000000000,1421486.4399999999,11036317.3100000005,
FS(85),1347653.4399999999,1648159.3000000000,1214581.1499999999,1339888.5800000001,1411426.6499999999,1264828.1200000001,1408500.2599999998,1421349.4700000000,11056386.9699999988,
FS(86),1351912.9600000000,1647953.7100000002,1215877.9500000000,1328335.8199999998,1412754.8999999999,1264828.1200000001,1402415.1099999999,1420801.5900000001,11044880.1600000001,
FS(87),1358381.1199999999,1642471.3100000001,1214824.3000000000,1341510.0200000000,1416651.1000000001,1279656.2400000000,1424035.2900000000,1417925.2200000000,11095454.5999999978,
FS(88),1359012.1599999999,1647062.8200000001,1222199.8499999999,1327930.4600000000,1415234.3000000000,1279055.1000000001,1430120.4399999999,1423130.0800000001,11103745.2100000009,
FS(89),1345918.0800000001,1624242.3300000001,1239625.6000000001,1316479.0400000000,1408947.2500000000,1274847.1200000001,1426970.4800000000,1410939.7500000000,11047969.6499999985,
FS(90),1344656.0000000000,1607932.1900000002,1269046.7500000000,1324282.2199999997,1401154.8500000001,1282461.5600000001,1420312.6099999999,1413268.2400000002,11063114.4199999999,
FS(91),1331719.6799999999,1619513.7600000000,1280150.6000000001,1339685.8999999999,1416031.2500000000,1288873.7200000000,1418809.2199999997,1432170.1000000001,11126954.2300000004,
FS(92),1329195.5200000000,1636440.6700000002,1294172.2500000000,1327423.7599999998,1414348.8000000000,1287871.8200000001,1415802.4399999999,1430389.4900000002,11135644.7500000000,
FS(93),1351912.9600000000,1648844.6000000001,1283716.8000000000,1350022.5800000001,1430464.8999999999,1305104.5000000000,1428903.4100000001,1453948.3300000001,11252918.0800000001,
FS(94),1365480.3200000001,1648776.0700000001,1296198.5000000000,1344144.8599999999,1384418.9000000001,1311717.0400000000,1413797.9199999999,1454770.1499999999,11219303.7599999979,
FS(95),1366900.1599999999,1658027.6200000001,1297090.0500000000,1342320.7399999998,1390351.7500000000,1311516.6600000001,1419954.6600000001,1449565.2900000000,11235726.9299999997,
FS(96),1359800.9600000000,1680642.5200000000,1291902.8499999999,1359852.5600000001,1390351.7500000000,1324942.1200000001,1415659.2599999998,1452989.5400000000,11276141.5600000005,
FS(97),1372421.7600000000,1706478.3300000001,1283959.9500000000,1362588.7399999998,1389643.3499999999,1325743.6399999999,1418880.8100000001,1442305.8799999999,11302022.4599999972,
FS(98),1386304.6400000001,1734438.5700000001,1279178.0000000000,1372013.3599999999,1387518.1500000001,1322337.1799999999,1418952.3999999999,1435868.2900000000,11336610.5899999999,
FS(99),1404131.5200000000,1730189.7100000002,1277962.2500000000,1370391.9199999999,1394159.4000000001,1321535.6600000001,1393609.5400000000,1443812.5500000000,11335792.5499999989,
FS(100),1395139.2000000002,1750748.7100000002,1286229.3500000001,1350123.9199999999,1415854.1499999999,1318329.5800000001,1401484.4399999999,1443812.5500000000,11361721.9000000004,
FS(101),1394981.4399999999,1754723.4500000002,1290362.8999999999,1335226.9399999999,1408327.3999999999,1314522.3599999999,1397618.5800000001,1442442.8500000001,11338205.9200000018,
FS(102),1394665.9200000002,1757533.1799999999,1296684.8000000000,1331578.6999999997,1407264.8000000000,1305104.5000000000,1382011.9600000000,1445867.1000000001,11320710.9599999990,
FS(103),1391668.4800000000,1742936.2900000000,1305843.4500000000,1329349.2199999997,1383799.0499999998,1306106.4000000001,1372848.4399999999,1411076.7200000000,11243628.0499999989,
FS(104),1399240.9600000000,1738687.4299999999,1307140.2499999998,1327018.3999999999,1358031.0000000000,1297690.4400000002,1379649.4899999998,1409980.9600000000,11217438.9299999997,
FS(105),1411861.7600000000,1749515.1700000002,1304384.5499999998,1314958.9399999999,1364229.5000000000,1293883.2200000000,1392464.1000000001,1422993.1100000001,11254290.3499999996,
FS(106),1422116.1599999999,1742593.6400000001,1316055.7500000000,1312121.4199999999,1394690.7000000002,1288272.5800000001,1403990.0899999999,1432444.0400000000,11312284.3800000008,
FS(107),1427164.4800000000,1742182.4600000002,1325781.7500000000,1317593.7799999998,1387518.1500000001,1283062.7000000002,1402200.3399999999,1432444.0400000000,11317947.6999999993,
FS(108),1428426.5600000001,1754380.8000000000,1329510.0500000000,1329855.9199999999,1389997.5500000000,1293482.4600000000,1413583.1499999999,1444223.4600000000,11383459.9500000011,
FS(109),1442467.2000000002,1750748.7100000002,1338830.7999999998,1338773.8399999999,1389112.0500000000,1289875.6200000001,1422102.3599999999,1446278.0100000000,11418188.5899999999,
FS(110),1435841.2800000000,1752804.6100000001,1339803.3999999999,1346779.6999999997,1392211.3000000000,1294484.3599999999,1435346.5099999998,1442442.8500000001,11439714.0099999998,
FS(111),1438207.6799999999,1774254.5000000000,1346530.5500000000,1349819.8999999999,1406290.7500000000,1294484.3599999999,1416876.2900000000,1455181.0600000001,11481645.0899999980,
FS(112),1444360.3200000001,1772130.0700000001,1344342.2000000000,1350123.9199999999,1413374.7500000000,1293482.4600000000,1418021.7300000000,1461892.5900000001,11497728.0399999991,
FS(113),1446568.9600000000,1770828.0000000000,1343207.5000000000,1352454.7399999998,1417979.3500000001,1289074.1000000001,1405421.8900000001,1465727.7500000000,11491262.2899999991,
FS(114),1449724.1599999999,1788234.6200000001,1338749.7500000000,1357015.0400000000,1422052.6500000001,1291679.0400000000,1393824.3100000001,1469836.8500000001,11511116.4199999999,
FS(115),1450828.4800000000,1791729.6500000001,1339479.2000000000,1384883.5400000000,1444810.0000000000,1278053.2000000002,1397976.5299999998,1485314.4600000000,11573075.0599999987,
FS(116),1445306.8800000001,1794950.5600000003,1334129.8999999999,1386707.6600000001,1451539.8000000000,1279055.1000000001,1381224.4699999997,1480794.4500000000,11553708.8199999984,
FS(117),1465026.8800000001,1786932.5500000000,1333157.3000000000,1382654.0600000001,1464468.1000000001,1270238.3800000001,1378360.8700000001,1488327.8000000000,11569165.9399999976,
FS(118),1450828.4800000000,1780148.0800000001,1331131.0500000000,1379512.5200000000,1461280.2999999998,1269236.4800000002,1383228.9899999998,1483396.8799999999,11538762.7799999993,
FS(119),1446568.9600000000,1772404.1900000002,1324079.7000000000,1426838.2999999998,1464733.7500000000,1266831.9199999999,1459758.7000000000,1472987.1600000001,11634202.6799999997,
FS(120),1452721.6000000001,1782135.4500000002,1324890.2000000000,1425723.5600000001,1468010.1000000001,1272642.9399999999,1469351.7599999998,1476548.3799999999,11672023.9900000002,
FS(121),1449881.9200000002,1775282.4500000002,1323188.1500000001,1439505.7999999998,1474474.2500000000,1277452.0600000001,1455176.9399999999,1465864.7200000000,11660826.2900000010,
FS(122),1452879.3600000001,1814413.0800000001,1324728.1000000001,1443154.0400000000,1472703.2500000000,1280057.0000000000,1485531.1000000001,1473124.1299999999,11746590.0599999987,
FS(123),1457454.3999999999,1797760.2900000000,1335345.6500000001,1455517.5200000000,1446492.4500000000,1270438.7600000000,1482094.7799999998,1472850.1899999999,11717954.0399999991,
FS(124),1480802.8800000001,1822979.3300000001,1345801.0999999999,1435452.1999999997,1451274.1499999999,1264627.7400000000,1490256.0400000000,1484903.5500000000,11776096.9900000002,
FS(125),1475596.8000000000,1771033.5900000001,1346125.2999999998,1442748.6800000002,1448617.6500000001,1251402.6600000001,1486032.2300000000,1499696.3100000001,11721253.2199999988,
FS(126),1509672.9600000000,1776858.6399999999,1358931.2000000000,1437174.9800000000,1452425.2999999998,1242185.1800000002,1497415.0400000000,1503942.3799999999,11778605.6799999978,
FS(127),1511250.5600000001,1757601.7100000000,1356418.6499999999,1436870.9600000000,1464645.2000000000,1167042.6800000002,1522113.5899999999,1502709.6499999999,11718652.9999999981,
FS(128),1499891.8399999999,1776721.5800000001,1339965.5000000000,1418832.4399999999,1472083.3999999999,1096308.5400000000,1499133.2000000000,1507229.6600000001,11610166.1600000001,
FS(129),1506991.0400000000,1768018.2700000003,1343774.8499999999,1412853.3799999999,1478104.8000000000,1103922.9800000002,1505075.1699999999,1506407.8400000001,11625148.3300000019,
