代數,10000
粒子數,10
旋轉角度,0.0004000000
實驗次數,50

初始資金,10000000.0000000000
最後資金,12434222.7000000011
真實報酬,2434222.7000000011
趨勢值,0.2667592551

選擇檔數,12
找到最佳解世代,1836
找到最佳解實驗,1
Stock#,AXP,BA,GS,JNJ,JPM,MCD,MMM,NKE,TRV,VZ,WBA,WMT,
分配資金,833333,833333,833333,833333,833333,833333,833333,833333,833333,833333,833333,833333,
張數,14883,11258,7038,11964,20419,9571,9228,34166,11745,18896,24309,11681,
FS(23),887209.4600000000,874649.8600000001,946715.1799999998,856064.5999999999,926239.4500000000,860036.0900000000,880118.9600000000,903373.3000000000,869859.9500000001,837112.2000000000,903829.1000000000,806700.3199999999,10551912.4699999988,
FS(24),890930.2100000000,857087.3800000000,944955.6799999998,854270.0000000000,927260.3999999999,870181.3500000000,881226.3199999999,904739.9400000001,858114.9500000001,844481.6400000000,924491.7500000000,798990.8600000000,10556734.4799999986,
FS(25),895990.4300000001,834571.3800000000,936439.7000000000,854389.6399999999,929098.1100000000,870468.4800000000,881318.6000000000,895173.4600000000,859641.7999999999,814437.0000000000,927895.0100000000,801210.2500000000,10500637.8599999994,
FS(26),896883.4099999999,864179.9200000002,945377.9599999998,858218.1200000000,928485.5399999999,869224.2500000000,889716.0800000000,896198.4400000001,868450.5499999999,812547.4000000000,934701.5300000000,800976.6299999999,10564963.8299999982,
FS(27),904771.3999999999,867895.0600000002,966843.8600000000,863721.5599999998,942370.4600000000,874871.1400000000,894145.5200000000,897906.7400000000,874440.5000000000,823696.0400000000,937618.6100000000,798523.6200000000,10646808.5100000016,
FS(28),911468.7500000000,846167.1200000000,965154.7399999999,865635.7999999998,942166.2700000000,878029.5700000001,888516.4399999999,907131.5600000001,879138.4999999999,818216.2000000000,950502.3800000000,801677.4899999999,10653808.8200000003,
FS(29),911022.2600000000,861815.7400000001,958116.7399999999,868148.2400000000,936857.3300000001,876115.3700000000,895898.8400000000,908839.8600000001,880313.0000000000,804800.0400000000,949043.8400000000,797822.7599999999,10648798.0199999996,
FS(30),904324.9099999999,866206.3600000001,954316.2200000000,865875.0800000000,946454.2600000000,875923.9500000001,897836.7200000001,916356.3800000000,887477.4500000001,793084.5200000000,955364.1799999999,805765.8400000000,10668989.8700000010,
FS(31),902241.2899999999,836935.5600000002,993025.2200000000,868387.5199999999,956051.1899999999,871999.8400000000,900697.3999999999,918064.6800000001,887360.0000000000,784392.3600000000,957551.9900000000,808452.4699999999,10685163.5199999977,
FS(32),904027.2500000000,847292.9200000002,992462.1799999998,872216.0000000000,948291.9700000000,878316.7000000001,905126.8400000000,913623.1000000000,891470.7500000001,796107.8800000001,956822.7200000000,804247.3099999999,10710009.6199999992,
FS(33),889739.5699999999,844816.1600000001,1016672.8999999999,876164.1200000000,948700.3500000000,883102.2000000001,911217.3199999999,910548.1599999999,896286.2000000001,803855.2400000000,953176.3700000000,808335.6600000000,10742618.2500000000,
FS(34),884084.0299999999,834909.1200000000,1027229.8999999999,869703.5599999998,950333.8700000000,889706.1900000001,916661.8400000000,913623.1000000000,915548.0000000000,811413.6400000000,959982.8900000000,812774.4399999999,10785974.5800000001,
FS(35),877089.0199999999,836372.6600000001,1024485.0800000000,871617.7999999998,944003.9799999999,894778.8200000001,918138.3199999999,907131.5600000001,911907.0500000000,808579.2400000000,960712.1600000000,811723.1499999999,10766542.8399999980,
FS(36),882595.7299999999,847968.4000000000,1020262.2800000000,874608.7999999998,946862.6399999999,893151.7500000000,919799.3600000000,920114.6400000000,917192.3000000000,804800.0400000000,958767.4399999999,815227.4500000001,10801354.8299999982,
FS(37),885572.3300000000,844703.5800000001,1016743.2800000000,884419.2799999999,962993.6499999999,897075.8600000000,928289.1200000000,949155.7400000000,920245.9999999999,806311.7200000001,964358.5100000000,805999.4600000000,10865872.5299999993,
FS(38),879172.6400000000,833107.8400000001,1014561.5000000000,880830.0800000000,952375.7700000000,903201.2999999999,928842.8000000000,931047.7600000000,908500.9999999999,808201.3200000001,974811.3800000000,810087.8099999999,10824745.2000000011,
FS(39),884828.1800000001,829167.5400000002,1035323.5999999999,890281.6399999999,962176.8899999999,908561.0600000001,939547.2800000000,921139.6200000000,913903.7000000001,821995.4000000000,973839.0200000000,816395.5499999999,10897163.4800000004,
FS(40),883042.2200000000,839750.0600000002,1035675.5000000000,886453.1599999999,962381.0800000001,906168.3100000001,930227.0000000000,916014.7200000000,911202.3500000000,824073.9600000000,969220.3099999999,814760.2100000000,10878972.8800000008,
FS(41),875303.0599999999,831644.3000000002,1040672.4800000000,884419.2799999999,960747.5599999999,912102.3300000001,927920.0000000000,923531.2400000000,921537.9500000000,824073.9600000000,971408.1200000000,817096.4100000000,10890460.6900000013,
FS(42),891674.3599999999,842902.3000000002,1055030.0000000000,887529.9200000000,977082.7600000000,918419.1900000001,937240.2800000000,917381.3600000001,938333.3000000000,842025.1600000000,979916.2700000000,823404.1499999999,11010943.0500000007,
FS(43),884232.8599999999,846730.0200000000,1038279.5600000001,886692.4399999999,973611.5300000000,905498.3400000000,929950.1599999999,916698.0399999999,916135.2500000000,841269.3200000001,972623.5699999999,813358.4899999999,10925083.5799999982,
FS(44),902836.6099999999,854385.4600000001,1058900.8999999999,893272.6399999999,996276.6200000000,908465.3500000000,936594.3199999999,920797.9600000000,923769.5000000001,842025.1600000000,1004711.4500000000,826674.8300000000,11068714.8000000007,
FS(45),901348.3099999999,858888.6600000001,1063616.3600000001,902006.3599999999,992601.2000000000,909996.7100000000,947667.9199999999,925239.5399999999,927410.4500000000,845615.4000000000,1007385.4399999999,832982.5699999999,11114762.9199999981,
FS(46),924863.4500000000,871722.7800000001,1057563.6799999999,898058.2400000000,984841.9799999999,905785.4700000000,943330.7600000000,934122.7000000000,929289.6500000000,840135.5600000001,1004225.2700000000,832048.0900000000,11125991.6300000008,
FS(47),919803.2299999999,861928.3200000001,1066994.6000000001,903083.1200000000,993009.5800000001,908082.5100000000,947391.0800000000,932756.0600000001,926235.9500000000,838057.0000000000,1006413.0800000000,834968.3400000000,11138726.8699999992,
FS(48),922482.1699999999,854160.3000000002,1071498.9200000002,902245.6399999999,993622.1499999999,910953.8100000001,947021.9600000000,943347.5200000000,930346.7000000000,837490.1200000000,1008357.7999999999,834033.8600000000,11155564.9500000011,
FS(49),925756.4300000001,855511.2600000000,1084659.9800000002,906911.5999999999,1003423.2700000000,910283.8400000000,954773.4799999999,941297.5600000001,938450.7500000001,839757.6400000000,1019783.0300000000,834033.8600000000,11214646.7000000011,
FS(50),924268.1300000000,841889.0800000001,1087545.5600000001,905236.6399999999,994030.5300000000,899755.7400000000,949236.6799999999,932072.7400000000,939507.7999999999,841269.3200000001,1008357.7999999999,833917.0499999999,11157091.0700000003,
FS(51),927840.0500000000,843577.7800000001,1097469.1400000001,907031.2400000000,1005056.7899999999,895544.5000000000,948498.4399999999,933097.7200000000,943618.5500000000,837679.0800000000,1017595.2200000000,827258.8799999999,11184271.3899999987,
FS(52),918166.1000000000,844703.5800000001,1090853.4200000002,911218.6399999999,998114.3300000001,898798.6400000000,952651.0400000000,938905.9400000001,944205.8000000000,839001.8000000000,1000335.8300000000,809503.7599999999,11146462.8800000008,
FS(53),926947.0699999999,840425.5400000002,1116612.5000000000,920789.8399999999,1009753.1600000000,898320.0900000000,961417.6400000000,930706.1000000000,946672.2499999999,840891.4000000000,1013705.7800000000,803196.0200000000,11209441.3900000006,
FS(54),921440.3599999999,841889.0800000001,1092190.6400000001,917081.0000000000,992601.2000000000,898894.3500000000,951912.8000000000,922847.9200000000,940917.2000000000,848827.7200000001,1011274.8800000000,808452.4699999999,11148333.6200000010,
FS(55),915933.6499999999,855736.4200000002,1061927.2400000000,919713.0800000000,985250.3600000000,901095.6800000001,947944.7600000000,931731.0800000000,944088.3500000000,852606.9199999999,1011761.0599999999,820717.5200000000,11148510.1200000010,
FS(56),931263.1400000000,863054.1200000000,1084519.2200000000,912295.3999999999,998726.8999999999,911719.4900000000,955511.7200000001,930706.1000000000,951487.7000000001,857897.8000000000,1016379.7700000000,822352.8600000000,11235918.2200000007,
FS(57),923077.4900000000,844703.5800000001,1039194.5000000000,904159.8799999998,974019.9100000000,920237.6800000001,938993.6000000000,923189.5800000000,930816.5000000000,863944.5200000000,987938.2400000000,822820.1000000000,11073099.5800000001,
FS(58),921589.1899999999,851683.5400000002,1041657.7999999999,906313.3999999999,971978.0100000000,921003.3600000000,944161.2800000000,927289.5000000000,940095.0500000000,871502.9199999999,991827.6799999999,830646.3700000000,11119752.0999999996,
FS(59),930221.3300000000,870934.7200000001,1067346.5000000000,913132.8799999998,1006281.9300000001,916313.5700000001,955788.5599999999,928314.4800000001,948786.3500000000,875849.0000000000,1000822.0100000000,837070.9199999999,11250866.2499999981,
FS(60),925012.2799999999,865756.0400000002,1054044.6799999999,910620.4399999999,998931.0900000000,917940.6400000000,959756.6000000000,930364.4400000001,944558.1500000000,879250.2800000000,995230.9399999999,826791.6400000000,11208261.2199999988,
FS(61),928286.5399999999,870034.0800000001,1059463.9399999999,917679.2000000000,998726.8999999999,915835.0200000000,957634.1599999999,936514.3200000001,947729.2999999999,882840.5200000000,1004468.3600000000,838005.3999999999,11257221.7399999984,
FS(62),936025.7000000000,867895.0600000002,1071076.6400000001,923661.2000000000,1002606.5100000000,909996.7100000000,953112.4399999999,935147.6800000001,945732.6499999999,890209.9600000000,1015407.4100000000,855760.5200000000,11306636.4800000004,
FS(63),954331.7900000000,885570.1200000000,1076566.2800000000,929164.6399999999,1010569.9200000000,917079.2500000000,963909.2000000000,937880.9600000000,956772.9500000000,901169.6400000000,989882.9600000000,861133.7799999999,11384035.4900000002,
FS(64),962219.7800000000,890298.4800000001,1084800.7400000000,925934.3599999999,1021596.1800000001,926650.2500000000,965847.0800000000,944714.1599999999,952192.3999999999,893422.2800000000,971408.1200000000,857162.2399999999,11396250.0700000003,
FS(65),960880.3099999999,912476.7400000001,1102325.3600000001,930241.3999999999,1033847.5800000001,929330.1300000000,964739.7200000001,943347.5200000000,953719.2500000000,897201.4800000000,975540.6500000000,856461.3799999999,11460115.5199999996,
FS(66),962963.9300000001,914503.1800000002,1076707.0400000000,935505.5599999998,1025067.4100000000,944835.1499999999,975536.4799999999,934464.3600000001,959004.5000000001,906271.5600000001,987938.2400000000,853073.8900000000,11475875.3000000007,
FS(67),974870.3300000000,933754.3600000001,1078959.2000000002,938496.5599999998,1030784.7299999999,946557.9300000001,976459.2800000000,931731.0800000000,960179.0000000000,903437.1600000000,1003496.0000000000,852489.8400000000,11531219.4700000007,
FS(68),971744.9000000000,947489.1200000000,1068754.1000000001,939932.2400000000,1026700.9300000001,945313.7000000001,970184.2400000000,913964.7600000000,960061.5499999999,913829.9600000000,997661.8400000000,859732.0599999999,11515373.3999999985,
FS(69),971893.7299999999,954131.3400000001,1069176.3800000001,939812.5999999999,1024250.6499999999,951247.7200000000,969815.1200000000,937197.6400000000,964524.6500000000,905893.6400000000,1039959.5000000000,860316.1100000000,11588223.0800000001,
FS(70),973084.3699999999,952667.8000000002,1084026.5600000001,946392.7999999998,1041402.6100000000,950577.7500000000,978397.1599999999,934464.3600000001,967343.4500000000,916097.4800000000,1038500.9600000000,855293.2799999999,11638252.5800000001,
FS(71),983651.3000000000,973044.7800000001,1089797.7200000000,947469.5599999998,1021391.9900000001,954023.3100000001,981903.8000000000,935831.0000000000,966403.8500000000,907405.3200000001,1035097.7000000000,846882.9600000000,11642907.2900000010,
FS(72),979037.5699999999,958972.2800000001,1069457.8999999999,942923.2400000000,1010978.2999999999,943495.2100000000,972768.0800000000,925239.5399999999,969340.1000000000,921199.4000000000,1031451.3500000000,843962.7100000000,11568829.6799999997,
FS(73),969363.6199999999,962687.4200000002,1047569.7200000000,943521.4399999999,1004648.4100000000,941868.1400000000,970645.6400000000,919772.9800000001,977091.7999999999,924978.6000000001,1087605.1400000001,846298.9100000000,11596055.8199999984,
FS(74),982311.8300000000,961111.3000000002,1056648.7400000000,950580.2000000000,1003014.8899999999,945409.4099999999,975075.0800000000,936855.9800000001,984726.0500000000,918365.0000000000,1118720.6600000001,852606.6499999999,11685429.7899999972,
FS(75),973530.8599999999,949402.9800000001,1023218.2399999999,945316.0399999999,987292.2600000000,943112.3700000000,968430.9199999999,915673.0600000001,983669.0000000000,922144.2000000000,1113615.7700000000,854241.9899999999,11579651.6900000013,
FS(76),985586.0900000000,954919.4000000000,1031804.5999999999,954049.7599999999,996072.4300000001,950194.9099999999,982088.3600000000,1017146.0800000000,982964.2999999999,926301.3200000001,1130145.8900000001,867675.1400000000,11778952.2799999993,
FS(77),983800.1299999999,955257.1400000000,1028355.9800000000,953331.9200000000,990763.4900000001,940336.7799999999,970553.3600000000,1017487.7400000000,979205.9000000000,928946.7600000000,1122853.1899999999,874333.3099999999,11745229.6999999974,
FS(78),999724.9399999999,975183.8000000002,1031382.3199999998,967329.7999999998,993213.7700000000,942825.2400000000,978858.5599999999,1016121.1000000000,979088.4500000000,934993.4800000000,1156399.6100000001,873398.8300000000,11848523.8999999985,
FS(79),999427.2800000000,970455.4400000001,1040531.7200000000,972354.6799999998,975449.2400000001,946653.6400000000,971660.7200000001,998696.4400000001,979205.9000000000,924789.6400000000,1148377.6400000001,873515.6400000000,11801121.9800000004,
FS(80),1004041.0099999999,966515.1400000000,1035675.5000000000,975465.3199999999,969119.3500000000,954214.7300000000,981073.2800000000,1008262.9200000000,988836.7999999999,928757.8000000000,1159073.5999999999,874099.6899999999,11845139.1400000006,
FS(81),1001064.4100000000,959760.3400000001,1027863.3199999998,980250.9200000000,976674.3800000000,948089.2899999999,974982.8000000000,995279.8400000000,986018.0000000000,930080.5200000000,1141814.2100000000,881108.2900000000,11802990.3200000003,
FS(82),1006719.9500000000,946701.0600000002,1032367.6400000000,989343.5599999998,985862.9300000001,959670.2000000001,983011.1599999999,1006212.9600000000,991420.7000000000,935371.4000000000,1150322.3600000001,888000.0800000000,11875008.0000000000,
FS(83),986032.5800000000,949740.7200000001,1009353.3799999999,981925.8799999998,956663.7600000000,950003.4900000000,975259.6400000000,1006554.6200000000,983316.6500000000,925734.4400000001,1125527.1799999999,887766.4600000000,11737882.7999999989,
FS(84),993176.4200000000,956382.9400000001,1006397.4200000000,985993.6399999999,969731.9200000000,963211.4700000000,976551.5599999999,1013729.4800000001,990598.5500000000,931592.2000000000,1132576.7900000000,890102.6600000000,11810049.0499999989,
FS(85),971893.7299999999,970117.7000000001,1011324.0199999999,981566.9600000000,978307.8999999999,970772.5600000001,976182.4399999999,1007579.6000000000,991420.7000000000,936505.1600000000,1142786.5699999998,892322.0499999999,11830783.3899999987,
FS(86),976358.6299999999,976647.3400000001,1012238.9599999998,970440.4399999999,991988.6300000000,971538.2400000000,975905.6000000000,1024320.9400000001,995179.1000000001,934048.6800000001,1158587.4199999999,902834.9500000001,11890092.9299999978,
FS(87),970703.0900000000,981826.0200000000,1031241.5600000001,975345.6799999998,994030.5300000000,967327.0000000000,977751.2000000000,1023295.9600000000,1001521.3999999999,932725.9600000000,1174388.2700000000,912530.1800000001,11942690.8500000015,
FS(88),973382.0300000000,988693.4000000000,1051933.2800000000,981327.6799999998,1005669.3600000000,971442.5299999999,993807.9199999999,1030129.1599999999,996118.7000000001,942173.9600000000,1169526.4700000000,903769.4300000001,12007977.9200000018,
FS(89),978442.2499999999,996686.5800000001,1049188.4600000000,984916.8799999998,1006894.5000000000,976228.0299999999,998975.6000000000,1045503.8600000001,1010799.9500000001,954456.3600000000,1183139.5100000000,908675.4500000001,12093911.4299999978,
FS(90),977549.2700000000,1000739.4600000001,1049540.3600000001,989941.7599999999,1000768.7999999999,991541.6300000000,993715.6400000000,1034912.4000000000,1013148.9500000001,961069.9600000000,1185570.4100000001,917669.8199999999,12116172.4599999990,
FS(91),954034.1299999999,976872.5000000000,1030819.2800000000,977618.8399999999,978716.2800000000,977759.3900000000,975997.8800000000,1019537.7000000000,994944.2000000000,956912.8400000001,1181924.0599999998,916618.5299999999,11941759.6300000008,
FS(92),961326.8000000000,978223.4600000001,1014209.5999999999,998316.5599999998,990150.9200000000,986277.5800000001,979596.8000000000,1033545.7600000000,1016555.0000000000,953511.5600000001,1192620.0200000000,919071.5400000000,12023409.6000000015,
FS(93),954480.6199999999,975971.8600000001,989576.5999999999,1003820.0000000000,955438.6200000000,981492.0800000001,973414.0400000000,1040378.9600000000,999172.3999999999,936127.2400000000,1180222.4299999999,917085.7700000000,11907184.6199999992,
FS(94),968024.1500000000,969554.8000000002,975500.5999999999,995205.9200000000,952375.7700000000,975462.3500000000,968800.0400000000,1028079.2000000000,987779.7499999999,962014.7600000000,1184111.8700000001,901316.4199999999,11868229.6299999990,
FS(95),1000766.7499999999,990269.5200000000,976345.1599999999,1010878.7599999999,964422.9799999999,956416.0600000001,975536.4799999999,1040720.6200000000,996118.7000000001,987335.4000000000,1199669.6300000001,914515.9500000001,12013000.0099999998,
FS(96),992134.6099999999,978786.3600000001,981975.5600000001,1014946.5199999999,966873.2600000000,950673.4600000000,976367.0000000000,1048237.1400000000,993417.3500000000,986201.6400000000,1208663.9600000000,910778.0299999999,12009058.8900000006,
FS(97),1003892.1800000001,992746.2800000001,1006045.5199999999,1022364.2000000000,983616.8400000000,954884.7000000001,991039.5200000000,1053703.7000000000,1014205.9999999999,988658.1200000000,1206233.0599999998,923860.7500000000,12141254.8700000010,
FS(98),1003445.6899999999,1022579.9800000001,1013013.1400000000,1009682.3599999999,994847.2899999999,966944.1599999999,995468.9600000000,1051312.0800000001,1008450.9500000000,978832.2000000000,1192376.9299999999,911478.8900000000,12148436.6299999990,
FS(99),1014012.6199999999,1032036.7000000001,1018854.6799999998,1019612.4799999999,1000564.6100000000,966178.4800000000,967877.2400000000,1060536.8999999999,1001521.3999999999,1005664.5200000000,1208177.7800000000,918721.1100000000,12213762.5199999996,
FS(100),1008357.0800000000,1045321.1400000000,1014279.9800000000,1018416.0800000000,998114.3300000001,965699.9300000001,957818.7200000001,1057461.9600000000,1000112.0000000001,1013411.8800000001,1197724.9100000001,923276.7000000001,12199998.7100000009,
FS(101),1006571.1199999999,1034626.0400000002,1021317.9800000000,1023919.5199999999,998931.0900000000,978046.5200000000,958187.8400000000,1070103.3800000001,1003987.8500000001,1010199.5600000001,1201371.2600000000,915684.0499999999,12222950.2100000009,
FS(102),1018179.8599999999,1029109.6200000000,1028074.4599999998,1019732.1200000000,1000768.7999999999,977663.6800000001,966308.4799999999,1086503.0600000001,1003165.7000000000,1018702.7600000000,1203559.0699999998,907857.7799999999,12259629.3899999987,
FS(103),1016245.0699999999,1026520.2800000001,1003722.9800000000,1007768.1200000000,980349.7999999999,970389.7200000000,964832.0000000000,1082403.1399999999,987779.7499999999,990169.8000000000,1189702.9399999999,911829.3199999999,12131716.9199999981,
FS(104),1032616.3699999999,1038116.0200000000,1011183.2599999999,1018894.6399999999,981779.1300000000,976898.0000000000,978581.7200000001,1081719.8200000001,991538.1500000000,992626.2800000000,1188244.4000000001,916501.7199999999,12208703.5099999998,
FS(105),1045266.9200000000,1055340.7600000000,1023147.8600000000,1025953.3999999999,971365.4399999999,985129.0600000001,995099.8400000000,1102902.7400000000,1003165.7000000000,995460.6800000001,1167338.6600000001,925729.7100000000,12295904.7699999996,
FS(106),1042736.8099999999,1060406.8600000001,1044824.8999999999,1013151.9200000000,983821.0300000000,976993.7100000000,995192.1200000000,1092652.9399999999,1001991.2000000001,983556.2000000000,1162963.0400000000,920823.6899999999,12279118.4200000018,
FS(107),1045415.7499999999,1067161.6600000001,1050947.9600000000,1023321.3199999999,1003423.2700000000,979099.3300000001,996760.8800000000,1091969.6200000001,1010330.1499999999,999995.7200000001,1195780.1899999999,920823.6899999999,12385033.5400000010,
FS(108),1046457.5599999999,1058718.1600000001,1057563.6799999999,1022483.8399999999,1016083.0499999999,966274.1900000001,998514.2000000000,1091627.9600000000,1025128.8500000000,1003585.9600000000,1194078.5599999998,914048.7100000000,12394568.7200000007,
FS(109),1044969.2599999999,1065135.2200000000,1045458.3199999998,1018775.0000000000,1001381.3700000000,954214.7300000000,1014386.3600000000,1088894.6799999999,1015497.9500000000,996027.5600000001,1162233.7700000000,915800.8600000000,12322779.0800000019,
FS(110),1043034.4700000000,1060969.7600000000,1049399.6000000001,1026073.0399999999,999747.8500000000,959095.9400000001,1019554.0400000000,1106319.3400000001,1015850.2999999999,999428.8400000001,1184354.9600000000,921524.5499999999,12385356.6900000013,
FS(111),1038718.4000000000,1066823.9200000002,1053129.7400000000,1027149.7999999998,1014245.3400000000,960818.7200000000,1019738.6000000000,1104611.0400000000,1015967.7500000000,993004.2000000000,1192863.1100000001,916968.9600000000,12404043.5800000019,
FS(112),1064317.1600000001,1082022.2200000000,1087545.5600000001,1040549.4799999999,1025679.9799999999,968666.9400000001,1020569.1200000000,1126135.6200000001,1032410.7500000001,1004719.7200000001,1205503.7900000000,920239.6400000000,12578363.9800000004,
FS(113),1083218.5700000001,1092267.0000000000,1095216.9800000002,1048565.3599999999,1043240.3200000001,975845.1900000001,1028966.6000000000,1124768.9800000000,1031001.3500000000,1012845.0000000000,1216199.7500000000,932855.1200000000,12684994.2199999988,
FS(114),1075032.9200000002,1087313.4800000000,1087193.6600000001,1046292.2000000000,1040790.0399999999,967901.2600000000,1024998.5599999999,1100852.7800000000,1020313.4000000000,1005286.6000000001,1193835.4700000000,916968.9600000000,12566783.3300000001,
FS(115),1091255.3899999999,1113657.2000000002,1113304.6400000001,1053949.1599999999,1067947.3099999998,971921.0800000001,1027951.5200000000,1115885.8199999998,1015967.7500000000,1008121.0000000000,1205989.9700000000,909609.9300000001,12695564.7699999996,
FS(116),1107329.0300000003,1111405.6000000001,1118372.0000000000,1052992.0400000000,1067743.1199999999,971921.0800000001,1030996.7600000000,1116227.4800000000,1004810.0000000000,996594.4400000001,1209393.2300000000,904119.8600000000,12691908.6400000006,
FS(117),1117895.9600000000,1111743.3400000001,1131251.5400000000,1059931.1599999999,1082648.9900000000,977663.6800000001,1033672.8800000000,1114519.1799999999,982259.6000000000,983934.1200000000,1218144.4700000000,904003.0499999999,12717671.9700000007,
