代數,10000
粒子數,10
旋轉角度,0.0004000000
實驗次數,50

初始資金,10000000.0000000000
最後資金,11344528.6699999999
真實報酬,1344528.6699999999
趨勢值,0.1052749569

選擇檔數,7
找到最佳解世代,1762
找到最佳解實驗,1
Stock#,JNJ,JPM,MMM,MRK,PFE,PG,UNH,
分配資金,1428571,1428571,1428571,1428571,1428571,1428571,1428571,
張數,13323,24131,8951,27605,47555,17586,11741,
剩餘資金,78.9400000000,15.7999999999,80.9100000000,12.2500000000,18.8000000000,60.2199999999,43.5300000000,
FS(1),1428571.0000000000,1428571.0000000000,1428571.0000000000,1428571.0000000000,1428571.0000000000,1428571.0000000000,1428571.0000000000,10000000.0000000000,
FS(2),1426172.8600000001,1442084.3600000001,1426959.8199999998,1442925.6000000001,1425717.7000000000,1451784.5200000000,1423874.6000000001,10039522.4599999990,
FS(3),1420976.8900000001,1446910.5600000001,1426691.2899999998,1438232.7500000000,1421437.7500000000,1456884.4600000000,1430332.1499999999,10041468.8499999996,
FS(4),1418978.4399999999,1449082.3500000001,1432867.4799999997,1437680.6499999999,1412877.8500000001,1468315.3599999999,1430097.3300000001,10049902.4600000009,
FS(5),1422175.9600000000,1446427.9399999999,1437342.9799999997,1453139.4500000000,1416682.2500000000,1461456.8199999998,1429627.6900000002,10066856.0899999999,
FS(6),1415248.0000000000,1418435.9800000000,1434031.1099999999,1447894.5000000000,1396233.6000000001,1460753.3800000001,1428453.5900000001,10001053.1600000001,
FS(7),1423508.2600000000,1426640.5200000000,1433046.5000000000,1445410.0500000000,1414304.5000000000,1458994.7799999998,1421878.6299999999,10023786.2399999984,
FS(8),1427505.1599999999,1414333.7100000000,1431256.2999999998,1464181.4500000000,1407171.2500000000,1447036.3000000000,1433502.2200000000,10024989.3899999987,
FS(9),1435099.2699999998,1431949.3400000001,1449068.7899999998,1468598.2500000000,1450446.3000000000,1437715.7200000000,1468842.6299999999,10141723.2999999989,
FS(10),1434433.1199999999,1426640.5200000000,1448442.2200000000,1465285.6499999999,1431424.3000000000,1427515.8400000001,1470251.5500000000,10103996.1999999993,
