代數,10000
粒子數,10
旋轉角度,0.0004000000
實驗次數,50

初始資金,10000000.0000000000
最後資金,10655195.4399999976
真實報酬,655195.4399999976
趨勢值,0.8165104628

選擇檔數,7
找到最佳解世代,2738
找到最佳解實驗,1
Stock#,AAPL,AXP,MCD,MRK,NKE,UNH,V,
分配資金,1428571,1428571,1428571,1428571,1428571,1428571,1428571,
張數,7089,14364,9103,21813,18423,5638,10333,
剩餘資金,137.5000000000,71.2000000000,128.2400000001,37.6300000001,51.5799999999,70.9400000000,33.7500000000,
FS(1),1428571.0000000000,1428571.0000000000,1428571.0000000000,1428571.0000000000,1428571.0000000000,1428571.0000000000,1428571.0000000000,10000000.0000000000,
FS(2),1470325.2100000000,1432592.9199999999,1414825.4700000002,1422681.4900000000,1449020.5300000000,1443849.9799999997,1435494.1099999999,10068792.7099999990,
FS(3),1474578.6100000001,1447818.7600000000,1422107.8700000003,1438168.7200000002,1450678.5999999999,1450277.3000000000,1444793.8099999998,10128426.6699999999,
FS(4),1482234.7300000000,1449686.0800000001,1426750.4000000001,1444494.4900000000,1464864.3099999998,1447683.8199999998,1443657.1800000002,10159374.0099999998,
FS(5),1468340.2900000000,1464768.2800000000,1420560.3600000001,1452347.1700000002,1483655.7699999998,1452701.6399999999,1449546.9900000000,10191923.5000000000,
FS(6),1469332.7500000000,1476403.1199999999,1446777.0000000000,1454746.6000000001,1483103.0799999998,1459241.7200000000,1453680.1900000002,10243287.4599999990,
FS(7),1480887.8200000001,1479419.5599999998,1450236.1400000004,1439695.6300000001,1497104.5599999998,1474915.3599999999,1446757.0799999998,10269019.1500000004,
FS(8),1471317.6699999999,1459166.3199999998,1444592.2800000003,1441222.5400000000,1487340.3699999999,1467980.6200000001,1443863.8399999999,10215486.6400000006,
FS(9),1480816.9299999999,1462470.0400000000,1439676.6600000001,1455400.9900000000,1476655.0300000000,1471081.5200000000,1448823.6800000002,10234927.8499999996,
FS(10),1487055.2500000000,1467784.7200000000,1462070.0400000003,1449729.6099999999,1476470.7999999998,1485571.1799999999,1454506.8299999998,10283191.4299999997,
FS(11),1490528.8600000001,1458160.8400000001,1455515.8800000001,1469579.4400000002,1465969.6899999997,1469390.1200000001,1445827.1099999999,10254974.9399999995,
FS(12),1512362.9800000000,1474535.8000000000,1472356.4300000002,1501862.6799999999,1474812.7299999997,1483428.7400000000,1453370.2000000000,10372732.5599999987,
FS(13),1542562.1200000001,1479994.1199999999,1467076.6900000002,1506443.4100000001,1469285.8299999998,1479087.4799999997,1460396.6400000001,10404849.2900000010,
FS(14),1527533.4399999999,1491485.3199999998,1471901.2800000003,1530655.8400000001,1514053.7200000000,1479482.1399999999,1456366.7700000000,10471481.5099999998,
FS(15),1524556.0600000001,1505562.0400000000,1466075.3600000001,1508842.8400000001,1528239.4299999999,1475479.1599999999,1447067.0699999998,10455824.9599999990,
FS(16),1524626.9500000002,1520213.3199999998,1461614.8900000004,1506007.1500000004,1522528.2999999998,1470123.0600000001,1458433.3699999999,10463550.0399999991,
FS(17),1527746.1100000001,1513605.8800000001,1447960.3900000004,1504480.2400000000,1527502.5099999998,1473956.9000000001,1468353.0500000000,10463608.0800000019,
FS(18),1532495.7400000000,1519207.8400000001,1450964.3800000001,1506007.1500000004,1519027.9299999999,1490081.5799999998,1490052.3499999999,10507839.9699999988,
FS(19),1545114.1599999999,1537737.3999999999,1460977.6800000002,1504916.5000000000,1522712.5300000000,1505867.9799999997,1502451.9500000000,10579781.1999999993,
FS(20),1557590.7999999998,1541041.1199999999,1471537.1600000001,1497063.8200000001,1521422.9199999999,1513930.3199999998,1500385.3499999999,10602974.4899999984,
FS(21),1580842.7200000000,1532853.6399999999,1484918.5700000003,1500990.1600000001,1525291.7500000000,1516692.9399999999,1519294.7400000000,10660887.5200000014,
FS(22),1595375.1699999999,1525958.9199999999,1482096.6400000004,1495100.6500000004,1499683.7800000000,1513253.7599999998,1516298.1700000002,10627770.0899999999,
FS(23),1613806.5700000001,1522367.9199999999,1476907.9300000002,1496191.3000000003,1514422.1799999999,1513648.4199999999,1517848.1199999999,10655195.4399999976,
