代數,10000
粒子數,10
旋轉角度,0.0004000000
實驗次數,50

初始資金,10000000.0000000000
最後資金,10761366.1599999983
真實報酬,761366.1599999983
趨勢值,0.9325835571

選擇檔數,1
找到最佳解世代,2259
找到最佳解實驗,4
Stock#,AXP,
分配資金,10000000,
張數,127746,
剩餘資金,43.1199999999,
FS(1),10000000.0000000000,10000000.0000000000,
FS(2),10026826.6599999983,10026826.6599999983,
FS(3),10088144.7399999984,10088144.7399999984,
FS(4),10072815.2199999988,10072815.2199999988,
FS(5),10195451.3799999990,10195451.3799999990,
FS(6),10213335.8200000003,10213335.8200000003,
FS(7),10259324.3799999990,10259324.3799999990,
FS(8),10241439.9399999995,10241439.9399999995,
FS(9),10295093.2599999998,10295093.2599999998,
FS(10),10327029.7599999998,10327029.7599999998,
FS(11),10309145.3200000003,10309145.3200000003,
FS(12),10404954.8200000003,10404954.8200000003,
FS(13),10459885.5999999978,10459885.5999999978,
FS(14),10540365.5800000001,10540365.5800000001,
FS(15),10502041.7799999975,10502041.7799999975,
FS(16),10507151.6199999992,10507151.6199999992,
FS(17),10503319.2399999984,10503319.2399999984,
FS(18),10597851.2799999975,10597851.2799999975,
FS(19),10613180.7999999989,10613180.7999999989,
FS(20),10726874.7399999984,10726874.7399999984,
FS(21),10683441.0999999978,10683441.0999999978,
FS(22),10761366.1599999983,10761366.1599999983,
