初始資金,10000000.0000000000
最後資金,13544796.4100000020
真實報酬,3544796.4100000020

二次趨勢線,-0.1725532890x^2 + 13918.0748668579x + 10000000.0000000000
加權每日預期報酬,13860.2119972791
風險,199946.2537999200
二次趨勢值,0.0693196883

平均每日預期報酬,55.2772567252
風險,199946.2537999200
二次趨勢值,0.0002764606

一次趨勢線,13885.5271313628x + 10000000.0000000000
每日預期報酬,13885.5271313628
風險,199949.9846783532
一次趨勢值,0.0694450022

投資組合檔數,7
Stock#,AAPL,HD,INTC,JNJ,KO,TRV,UNH,
FS(1),10000000.0000000019,
FS(2),10100992.2300000023,
FS(3),10089975.7400000021,
FS(4),10087695.1600000001,
FS(5),10087147.5900000017,
FS(6),10105783.1500000022,
FS(7),10098654.9700000007,
FS(8),10072641.1599999983,
FS(9),9961338.4600000009,
FS(10),9932715.4800000004,
FS(11),10009331.2300000004,
FS(12),10068059.5199999996,
FS(13),10086353.0500000026,
FS(14),10158851.7300000004,
FS(15),10194410.4800000004,
FS(16),10182872.4400000013,
FS(17),10256956.5800000001,
FS(18),10219952.0200000014,
FS(19),10209161.3200000003,
FS(20),10253300.4100000001,
FS(21),10298708.5700000003,
FS(22),10297957.6699999999,
FS(23),10306250.4900000002,
FS(24),10325007.0600000005,
FS(25),10278190.2200000007,
FS(26),10242132.0300000012,
FS(27),10266999.9900000021,
FS(28),10350478.9200000018,
FS(29),10201224.4300000016,
FS(30),10138870.5299999993,
FS(31),10187072.5999999996,
FS(32),10286982.3200000003,
FS(33),10310346.3500000015,
FS(34),10303529.9900000002,
FS(35),10327466.4299999997,
FS(36),10377090.5700000003,
FS(37),10347561.9100000001,
FS(38),10511939.0600000005,
FS(39),10474868.0099999998,
FS(40),10601847.3300000001,
FS(41),10584091.7799999993,
FS(42),10593939.6400000025,
FS(43),10570993.2099999990,
FS(44),10564460.7999999989,
FS(45),10562176.3599999994,
FS(46),10493747.0199999996,
FS(47),10599170.2700000014,
FS(48),10556028.6899999995,
FS(49),10572347.4799999986,
FS(50),10625279.1800000016,
FS(51),10654154.7999999989,
FS(52),10599643.1400000006,
FS(53),10531854.3599999994,
FS(54),10582689.7599999998,
FS(55),10607318.2500000000,
FS(56),10610452.8400000017,
FS(57),10673887.3400000017,
FS(58),10686017.3099999987,
FS(59),10725421.9700000007,
FS(60),10811649.3600000013,
FS(61),10791427.5899999999,
FS(62),10866615.1999999993,
FS(63),10900857.0400000010,
FS(64),10906941.3599999994,
FS(65),10959086.9800000004,
FS(66),11006402.2400000002,
FS(67),11018104.9599999990,
FS(68),11042501.1899999995,
FS(69),11054491.2599999998,
FS(70),11114628.6300000008,
FS(71),11056157.1699999999,
FS(72),10963492.9100000020,
FS(73),11049803.3600000013,
FS(74),11078474.3800000008,
FS(75),11092871.9399999995,
FS(76),11165695.3499999996,
FS(77),11215999.8899999987,
FS(78),11218069.5400000010,
FS(79),11227541.6000000015,
FS(80),11231028.6300000008,
FS(81),11293200.5199999996,
FS(82),11293687.0299999993,
FS(83),11311428.5800000001,
FS(84),11323261.4000000004,
FS(85),11393139.6200000010,
FS(86),11395997.1400000006,
FS(87),11427566.9800000023,
FS(88),11434031.0700000003,
FS(89),11365179.7099999990,
FS(90),11401238.4500000011,
FS(91),11381785.3900000006,
FS(92),11387645.6199999992,
FS(93),11483119.5300000012,
FS(94),11438088.8400000017,
FS(95),11571750.6799999997,
FS(96),11459018.5300000012,
FS(97),11549906.7700000014,
FS(98),11535877.1199999992,
FS(99),11537061.0899999999,
FS(100),11557246.5500000007,
FS(101),11562999.3800000008,
FS(102),11539961.5200000014,
FS(103),11569128.0099999979,
FS(104),11497919.6700000018,
FS(105),11466878.8700000010,
FS(106),11270133.1799999997,
FS(107),11258313.3400000017,
FS(108),11298645.6200000010,
FS(109),11167358.7800000012,
FS(110),11235639.9800000004,
FS(111),11144162.6500000004,
FS(112),11226154.6300000008,
FS(113),11286374.5899999999,
FS(114),11302829.2500000019,
FS(115),11440992.5700000003,
FS(116),11484902.9500000011,
FS(117),11509388.3099999987,
FS(118),11616373.5000000000,
FS(119),11739331.9300000016,
FS(120),11799539.6800000016,
FS(121),11886438.3200000003,
FS(122),11855173.4599999990,
FS(123),11885416.4900000021,
FS(124),11905163.2299999986,
FS(125),11961788.2200000007,
FS(126),11956005.7900000010,
FS(127),12021929.4700000007,
FS(128),11958334.2500000000,
FS(129),11856301.2599999998,
FS(130),11882806.5999999996,
FS(131),11953278.8699999992,
FS(132),11925999.0400000010,
FS(133),11868498.0599999987,
FS(134),11945932.8900000006,
FS(135),11931005.6899999995,
FS(136),11862263.4900000002,
FS(137),11886748.3399999980,
FS(138),11956229.9299999997,
FS(139),11990072.9599999990,
FS(140),12076395.5900000036,
FS(141),12064573.9800000004,
FS(142),12056142.3900000006,
FS(143),12003388.4699999988,
FS(144),12116381.9400000032,
FS(145),11889058.4800000023,
FS(146),12002547.4799999986,
FS(147),12009084.2100000009,
FS(148),12010934.0600000005,
FS(149),11847704.4400000013,
FS(150),11845032.5499999989,
FS(151),11969447.0000000000,
FS(152),11974397.0200000014,
FS(153),11845749.9399999995,
FS(154),12080981.4000000004,
FS(155),11919098.7700000014,
FS(156),11824973.2500000000,
FS(157),11664392.2400000002,
FS(158),11607439.5600000005,
